ringnr,island,score,rank
8887370,5,-0.0032367903768317774,0
8M72707,6,-0.0016236187948379666,1
8L89399,6,-0.001600927826075349,2
8747224,5,-0.0015868186437728582,3
8N42716,4,-0.0015530629352724645,4
8981657,2,-0.0015316603603423573,5
8L89654,5,-0.0012967400180059485,6
8981156,12,-0.001258876989595592,7
8887342,5,-0.0012492139449022943,8
8816949,4,-0.0012441382496035658,9
8P11894,14,-0.0012286982419027481,10
8981214,12,-0.0012170288646302652,11
8794352,1,-0.0011362665936758276,12
8L64587,12,-0.0010906568586506182,13
8M72580,11,-0.0010836318924702937,14
8816954,4,-0.001080367787835712,15
8N14902,6,-0.0010800532945722807,16
8681038,5,-0.0010655752903403481,17
8M71867,5,-0.0010634673053573351,18
8681028,5,-0.0010542414347582962,19
8P14856,14,-0.0010506743692531018,20
8981031,4,-0.0010275309196003946,21
8P11750,7,-0.0009881554487947142,22
8M71865,5,-0.0009824800763453823,23
8668476,5,-0.000974757798758219,24
8943897,5,-0.0009564597130520269,25
8N27902,1,-0.0009512391206953907,26
8N05299,13,-0.0009447753145650495,27
8N73460,11,-0.0009362986602354795,28
8N13927,5,-0.0009246518420695793,29
8934077,5,-0.0009215828049491392,30
8N73406,4,-0.0009180203196592629,31
8N42989,14,-0.0009164581024379004,32
8N05682,15,-0.0009135137479461264,33
8934059,5,-0.0009128683595918119,34
8N42715,4,-0.0009103855800276506,35
8N87978,13,-0.0008925734036893118,36
8747732,7,-0.0008879258002707502,37
8P11538,15,-0.0008822194467938971,38
8P14847,14,-0.0008698576202732511,39
8800102,10,-0.0008665433233545627,40
8681396,7,-0.0008660711973789148,41
8N05846,5,-0.0008581305082770996,42
8681371,5,-0.000855458774822182,43
8N42729,5,-0.0008512534841429442,44
8681069,9,-0.0008468712876492646,45
8N73409,4,-0.0008381586430914467,46
8N14968,7,-0.0008319037933688378,47
8747758,5,-0.0008307940624945331,48
8N27119,7,-0.0008221026273531606,49
8N05726,5,-0.0008114976262731943,50
8939184,1,-0.0008108418605843326,51
8N73678,13,-0.0008041335868256283,52
8981604,10,-0.0007973446045070887,53
8573608,7,-0.0007956617846502922,54
8800171,10,-0.0007868544853408821,55
8N42988,14,-0.0007860085715947207,56
8730417,4,-0.0007812859585101251,57
8M72666,5,-0.0007745218063064385,58
8800077,5,-0.0007645224468433298,59
8L26597,6,-0.0007604347501910524,60
8N05534,5,-0.0007556499986094423,61
8N73954,12,-0.0007547363748017233,62
8P14992,14,-0.0007535048425779678,63
8N73533,5,-0.0007448282121913508,64
8981962,2,-0.0007392573152174009,65
8816486,5,-0.0007374176784651354,66
8N73573,6,-0.0007331449905905174,67
8M31824,12,-0.0007325035585381556,68
8N72678,11,-0.0007272814418683993,69
8N72664,5,-0.0007242818956001429,70
8N05709,5,-0.0007191368495114148,71
8943009,5,-0.0007100489174263203,72
8N73526,4,-0.0007063749199005542,73
8L48314,5,-0.000704114750988083,74
8L48651,5,-0.0007014960046944907,75
8M71492,13,-0.000700994067301508,76
8747735,7,-0.0006924791568962974,77
8800663,12,-0.0006873368965898408,78
8M31504,4,-0.0006846557062090142,79
