target_island,method,removal_fraction,cal_fraction,corr_eval,mse_adj,n_train_remaining,seed,epochs_trained
5,tracin,0.3,0.2,0.1019156351685524,1.6024127006530762,3234,34,24
5,tracin,0.4,0.2,0.12669481337070465,1.579295039176941,2772,34,26
5,tracin,0.5,0.2,0.06815243512392044,1.6369361877441406,2310,34,30
5,tracin,0.0,0.2,0.09017528593540192,1.5917606353759766,4619,35,17
5,tracin,0.1,0.2,0.1463289111852646,1.6094118356704712,4158,35,20
5,tracin,0.2,0.2,0.11661265045404434,1.6164571046829224,3696,35,33
5,tracin,0.3,0.2,0.11951760202646255,1.62055242061615,3234,35,24
5,tracin,0.4,0.2,0.11211047321557999,1.625269889831543,2772,35,31
5,tracin,0.5,0.2,0.09313920885324478,1.605297327041626,2310,35,33
5,tracin,0.0,0.2,0.1273830085992813,1.5914016962051392,4619,36,21
5,tracin,0.1,0.2,0.14407503604888916,1.5742658376693726,4158,36,20
5,tracin,0.2,0.2,0.08389153331518173,1.6593012809753418,3696,36,31
5,tracin,0.3,0.2,0.08376777172088623,1.6398134231567383,3234,36,26
5,tracin,0.4,0.2,0.04124761000275612,1.7258731126785278,2772,36,12
5,tracin,0.5,0.2,0.017945408821105957,1.733830451965332,2310,36,14
5,random,0.0,0.2,0.10788596421480179,1.5892788171768188,4619,27,22
5,random,0.1,0.2,0.10781795531511307,1.5863256454467773,4158,27,19
5,random,0.2,0.2,0.1315762847661972,1.5926902294158936,3696,27,22
5,random,0.3,0.2,0.10665765404701233,1.5938173532485962,3234,27,19
5,random,0.4,0.2,0.1160079836845398,1.5951203107833862,2772,27,20
5,random,0.5,0.2,0.08639799803495407,1.604814887046814,2310,27,21
5,random,0.0,0.2,0.09541093558073044,1.6087709665298462,4619,28,20
5,random,0.1,0.2,0.12865014374256134,1.5828089714050293,4158,28,22
5,random,0.2,0.2,0.1226443499326706,1.5761171579360962,3696,28,21
5,random,0.3,0.2,0.1300174593925476,1.5743216276168823,3234,28,19
5,random,0.4,0.2,0.10411062091588974,1.590169072151184,2772,28,17
5,random,0.5,0.2,0.1492449790239334,1.5741446018218994,2310,28,28
5,random,0.0,0.2,0.13410185277462006,1.6113227605819702,4619,29,24
5,random,0.1,0.2,0.12298239767551422,1.5814368724822998,4158,29,19
5,random,0.2,0.2,0.1085042804479599,1.5887073278427124,3696,29,20
5,random,0.3,0.2,0.12663047015666962,1.5774903297424316,3234,29,21
5,random,0.4,0.2,0.0666562169790268,1.6169973611831665,2772,29,19
5,random,0.5,0.2,-0.02913011610507965,1.6141650676727295,2310,29,11
5,random,0.0,0.2,0.12032581865787506,1.6062945127487183,4619,30,22
5,random,0.1,0.2,0.07440785318613052,1.5955767631530762,4158,30,17
5,random,0.2,0.2,0.13420039415359497,1.6098549365997314,3696,30,22
5,random,0.3,0.2,0.1097332090139389,1.5806339979171753,3234,30,18
5,random,0.4,0.2,0.1202780231833458,1.5752296447753906,2772,30,18
5,random,0.5,0.2,0.09630792587995529,1.592234492301941,2310,30,20
5,random,0.0,0.2,0.1290305256843567,1.6034233570098877,4619,31,24
5,random,0.1,0.2,0.138035848736763,1.576491355895996,4158,31,20
5,random,0.2,0.2,0.12635982036590576,1.57761549949646,3696,31,19
