ringnr,island,score,rank
8981026,5,-0.0017877845020848326,0
8M72909,5,-0.001572565579408547,1
8934064,5,-0.0013318037854332943,2
8747636,4,-0.0013105795806040987,3
8681409,5,-0.0011940330477955285,4
8N28695,5,-0.0011576177330425708,5
8N14959,5,-0.0011054509013774805,6
8N42952,4,-0.0010589104513201164,7
8747741,6,-0.0010042906669696094,8
8309251,5,-0.0009488473806413822,9
8N14981,6,-0.0009161249508906621,10
8800375,4,-0.0009041097891895333,11
8L48609,6,-0.0008980823586171027,12
8N42289,5,-0.0008782932891335804,13
8P14278,4,-0.0008500979042764811,14
8816921,6,-0.0008462156674795551,15
8L26595,6,-0.0007992524479050189,16
8N42771,10,-0.0007893223637438496,17
8M71811,0,-0.0007875396368035581,18
8N42642,7,-0.00076566076677409,19
8309285,5,-0.0007375379691438866,20
8N14591,11,-0.0007372473073701258,21
8N14220,5,-0.0007281433945536264,22
8N28432,2,-0.000723140345144202,23
8N72348,6,-0.0007204905841717846,24
8939150,4,-0.0007035120261207339,25
8M31435,4,-0.0006931231946509797,26
8794305,4,-0.000668884023980354,27
8L64795,13,-0.0006519230173580581,28
8N14017,7,-0.0006410526111721992,29
8P14622,2,-0.0006409410943888361,30
8M31356,5,-0.0006191361371747917,31
8N73093,5,-0.0005899878278796677,32
8N05220,12,-0.0005882406667296891,33
8L19995,0,-0.0005855147310285247,34
8N87574,11,-0.0005769855042672134,35
8L30599,5,-0.000576126480154926,36
8N27835,6,-0.0005747338113906153,37
8887370,5,-0.0005706135343643837,38
8N27307,5,-0.0005670047212333884,39
8651952,5,-0.0005625909925583983,40
8N05203,12,-0.0005597970466624247,41
8N73636,13,-0.0005577612706701984,42
8887462,1,-0.0005539617204703973,43
8M31713,5,-0.0005536976159419282,44
8730584,5,-0.0005528788096853532,45
8M71823,5,-0.0005502622188942041,46
8943470,2,-0.000548299334695912,47
8816929,4,-0.0005452734203572618,48
8N28832,5,-0.0005405921729106922,49
8857401,4,-0.0005397726154114935,50
8L64142,8,-0.0005353544065656024,51
8N14937,4,-0.0005289285645631026,52
8N14588,11,-0.000526939045812469,53
8939762,5,-0.0005261746600808692,54
8934893,5,-0.0005072276753708138,55
8N73626,11,-0.0005018759693484753,56
8L48592,5,-0.000500110585562652,57
8939379,7,-0.0004995606414013309,58
8573603,5,-0.0004978475781172165,59
8730497,4,-0.0004910380407636694,60
8N05127,14,-0.0004881978188677749,61
8M72916,6,-0.00048180802832575864,62
8M71158,13,-0.0004812808783754008,63
8939376,7,-0.000475296656077262,64
8800104,10,-0.0004747602365569037,65
8P11051,9,-0.00047200029166560853,66
8800519,5,-0.0004707794250862207,67
8N05167,12,-0.00047028132212290075,68
8939360,5,-0.0004631307442650723,69
8P11947,5,-0.00046151760398061015,70
8L89326,10,-0.00046048099920881214,71
8L52223,8,-0.000459174985280697,72
8N73604,14,-0.000455543666248559,73
8M31374,5,-0.00045362905439105816,74
8N73623,13,-0.00045244423415624624,75
8681009,0,-0.00045240990175443585,76
8939377,7,-0.00045234142771732877,77
8N42520,5,-0.0004517774184478185,78
8M72406,13,-0.0004486646703298902,79
8N87057,5,-0.0004477485672396142,80
8N87547,11,-0.00044743720081896754,81
8N42143,2,-0.00044739297572959913,82
8N42734,4,-0.0004451538302419067,83
8M71321,5,-0.0004401970249432452,84
8P11530,15,-0.0004357790039648535,85
8N73951,12,-0.000434293302248534,86
8M71231,6,-0.0004332439691552281,87
8N06786,5,-0.0004303688051550125,88
8N05199,13,-0.00042708375985966995,89
8N73949,12,-0.00042660575491026975,90
8M31605,4,-0.0004253331746895128,91
8P11833,15,-0.0004236809272697428,92
8L30591,5,-0.00042161010060226545,93
8N14587,11,-0.0004191532752884086,94
8N73233,12,-0.0004165658947385964,95
8800146,9,-0.00041584700920793694,96
8N14582,11,-0.00041300979728475795,97
8N14599,11,-0.00041207711694823956,98
8732678,4,-0.0004046341031198608,99
8934374,5,-0.0004031988619317417,100
8L48479,4,-0.0003994300615204338,101
8N72672,11,-0.0003990755958511727,102
8N05686,15,-0.0003935311283953524,103
8N73950,12,-0.0003934681676582841,104
8N06889,11,-0.0003905804287569481,105
8L30059,13,-0.0003892288254974119,106
8N05264,13,-0.0003888405612997303,107
8939375,7,-0.00038591632574025425,108
8747875,1,-0.00038515320875376347,109
8981857,5,-0.0003843333427653306,110
8N14187,5,-0.00037978019622642023,111
8800027,4,-0.0003789856623370724,112
8800436,6,-0.0003732986649538361,113
8L89682,6,-0.0003676336755233933,114
8309287,5,-0.00036701915962567,115
8M31869,5,-0.0003642157198555651,116
8L89514,5,-0.00036105284652876435,117
8P14852,14,-0.00036088460501559894,118
8N73624,13,-0.0003586324719435652,119
8L30468,12,-0.0003578844530238712,120
8732685,5,-0.00035553115935726964,121
8651884,0,-0.0003547132976109424,122
8N14605,13,-0.0003546796269802144,123
8L89739,10,-0.00035444833474684856,124
8L89487,11,-0.0003501993915051571,125
8681017,4,-0.00034839060026570223,126
8N05263,13,-0.00034805782433977583,127
8651870,5,-0.00034574923995478457,128
8M71502,4,-0.00034560220501589356,129
8N28429,2,-0.00034411981596349506,130
8P26527,9,-0.0003430986666899116,131
8747757,7,-0.00034239035221617087,132
8L30355,7,-0.00034076070483024523,133
8N72394,6,-0.00034005849875029526,134
8N05444,6,-0.0003389038565728697,135
8681200,4,-0.0003378485394875952,136
8N73681,13,-0.0003375812916601717,137
8816427,1,-0.0003358218434641458,138
8N14668,13,-0.0003356942888785852,139
8N28005,2,-0.00033358530890836846,140
8M71269,5,-0.0003312633286896016,141
8857276,10,-0.0003311235350338393,142
8904640,7,-0.00033050010142687825,143
8939352,5,-0.0003302581778825697,144
8N87325,6,-0.0003294812444210038,145
8N87339,4,-0.00032858898998711084,146
8N73230,12,-0.0003283524433754792,147
8N14592,11,-0.0003253510300282869,148
8L89503,5,-0.0003250208267218113,149
8N14980,6,-0.00032441542850847327,150
8P26525,9,-0.00032298823816745426,151
8887310,5,-0.0003201836384505441,152
8651799,2,-0.00031546387795877706,153
8N27095,2,-0.00031505528468755983,154
8N14758,2,-0.0003142575199035491,155
8M31420,10,-0.0003140377616546175,156
8N06999,6,-0.0003135870665573748,157
8730448,1,-0.00031012054762413754,158
8P11577,5,-0.0003072086851148015,159
8939629,5,-0.0003062297034830408,160
8N05297,13,-0.0003057389228615648,161
8L48310,5,-0.00030472645107693097,162
8N05190,13,-0.0003037296232832887,163
8N28694,5,-0.00030193480802154227,164
8M31838,1,-0.0003018790569058183,165
8747517,5,-0.0003017379126504238,166
8N87962,13,-0.0003004590057571477,167
8981354,11,-0.00029904323810114875,168
8M31370,5,-0.00029885521621508815,169
8168649,4,-0.0002974621743305761,170
8794306,4,-0.00029700570939894533,171
8L48764,11,-0.0002968721098568494,172
8N14590,11,-0.000296258001071692,173
8800091,6,-0.00029482683930837084,174
8N05797,10,-0.0002943985538763627,175
8P11576,5,-0.00029168974910120937,176
8800059,4,-0.00029143969413780724,177
8N73930,12,-0.0002910038617187638,178
8L52932,4,-0.00029081870638947294,179
8L19610,9,-0.0002902013372931833,180
8L89724,4,-0.00029004267270238415,181
8N05445,6,-0.0002885164460622036,182
8L30761,10,-0.0002873156840905722,183
8N72496,2,-0.00028663427724495705,184
8L19928,10,-0.0002855131492651708,185
8L64283,5,-0.00028497201242316805,186
8N05242,13,-0.00028373344798637845,187
8N05253,13,-0.0002834520532815077,188
8N14002,6,-0.0002831022438272157,189
8L19862,6,-0.0002829155290555718,190
8P11385,14,-0.0002828380908113104,191
8730981,6,-0.0002827409192036612,192
8681025,5,-0.00028272721459643435,193
8939750,5,-0.00028231447038251645,194
8943345,11,-0.00028185305905026325,195
8732525,9,-0.00028090862312524223,196
8L26579,5,-0.00028036319542934507,197
8P14811,15,-0.00027998846439913905,198
8943014,10,-0.00027980676077277167,199
8L89335,6,-0.000279144077296678,200
8N28499,2,-0.0002786590036976122,201
8681361,4,-0.0002783748836918676,202
8M71332,12,-0.0002769369017414647,203
8943704,11,-0.00027639347831609484,204
8730451,1,-0.0002750096646195743,205
8M72737,4,-0.00027464329832582735,206
8M72009,6,-0.0002744216816381595,207
8M31282,10,-0.00027440865301286976,208
8N28250,7,-0.00027423122742220585,209
8887305,7,-0.00027413512873408763,210
8747555,5,-0.0002734587899340113,211
8800574,5,-0.0002726659940890386,212
8M31285,10,-0.0002725048846059508,213
8N42733,4,-0.00027091044967164635,214
8N06394,4,-0.0002693418297781136,215
8N27031,14,-0.00026754340615298133,216
8N73657,13,-0.00026720893589526895,217
8N72957,13,-0.0002668938147962763,218
8N73243,14,-0.00026571200444891474,219
8L89202,5,-0.0002655234152939556,220
8L64144,8,-0.00026521056122419395,221
8681403,5,-0.0002649560690315411,222
8P14652,2,-0.0002642929302965058,223
8N73658,13,-0.0002632537176623373,224
8N13064,14,-0.0002627432136250718,225
8N13663,13,-0.000262237903825735,226
8816947,4,-0.0002612486508155598,227
8981029,0,-0.00026122122827842986,228
8N06486,14,-0.0002611348386380996,229
8857780,6,-0.00026061634986263016,230
8N72908,13,-0.0002599843114694522,231
8934887,7,-0.00025993449639827304,232
8N87080,5,-0.0002589915607131843,233
8747879,1,-0.00025854944166781024,234
8N14010,4,-0.00025767469747961513,235
8N87594,11,-0.00025763261805877846,236
8L64272,5,-0.0002571839374923002,237
8747729,5,-0.0002571727745817043,238
8414806,5,-0.0002569987028095966,239
8N42505,5,-0.000256458051694608,240
8N14227,5,-0.0002563139576068352,241
8939344,5,-0.00025611467509634167,242
8N05895,11,-0.00025605145469853596,243
8M31197,8,-0.00025590095265215496,244
8887421,6,-0.0002547500938021585,245
8887314,7,-0.0002543555361853578,246
8981274,5,-0.00025413791922801465,247
8537728,5,-0.0002537077181727909,248
8651576,0,-0.00025268924571264506,249
8L30667,13,-0.00025033256702045037,250
8N05881,11,-0.0002500484727647745,251
8M31716,6,-0.00024965203347449005,252
8800497,4,-0.0002490254607891984,253
8L19930,10,-0.000248682908477349,254
8N87806,14,-0.0002478861001691257,255
8L52428,5,-0.0002477145922341606,256
8N05878,11,-0.0002476789020420256,257
8L19926,10,-0.0002471203195000271,258
8N06895,14,-0.00024698439165149466,259
8L30696,12,-0.00024649578699609265,260
8N73241,12,-0.00024610798084268026,261
8N73819,5,-0.00024603798536304566,262
8N72353,4,-0.0002456888651636291,263
8N28847,5,-0.00024461375824103015,264
8P14976,14,-0.00024236230956375948,265
8N87243,2,-0.00024221473108809732,266
8M31207,7,-0.00024167200876945572,267
8887272,7,-0.00023978163653737283,268
8747260,6,-0.00023949951821577997,269
8732621,2,-0.00023939714196785644,270
8598602,6,-0.00023911229811801604,271
8N13951,4,-0.00023881497736510937,272
8747114,6,-0.0002386425994700403,273
8887495,7,-0.00023861220688559115,274
8N05170,12,-0.00023840330550228828,275
8M72643,4,-0.00023660406702674663,276
8800051,7,-0.0002365306838782999,277
8M72673,4,-0.00023493627509196813,278
8L64560,12,-0.00023470518026158516,279
8N28848,5,-0.00023288337831672834,280
8N14803,9,-0.00023233387571508501,281
8L89466,6,-0.0002322665899328058,282
8N28682,5,-0.00023224489950735006,283
8747940,4,-0.0002322390398603602,284
8P26743,7,-0.00023145097179622098,285
8857269,1,-0.0002296475985303914,286
8N13671,13,-0.00022910925298447182,287
8N05194,13,-0.0002289002782163152,288
8887440,5,-0.0002277817986851005,289
8N87564,11,-0.00022774686169668712,290
8N28650,2,-0.00022730962643890962,291
8939374,7,-0.00022604718742513796,292
8917801,2,-0.0002256594630125619,293
8887448,5,-0.00022564039454664453,294
8L52603,9,-0.00022488907618267717,295
8N87701,5,-0.00022482881331598037,296
8N73628,13,-0.00022277650135293925,297
8N06851,11,-0.00022272499586506456,298
8M72292,2,-0.0002226071971165311,299
8N73987,12,-0.0002221300911742219,300
8N13981,5,-0.0002215866645656206,301
8N73992,12,-0.00022143103365124261,302
8800356,5,-0.00022108845951152034,303
8887230,5,-0.00022014280798998698,304
8N13931,5,-0.00021814996352986782,305
8P11834,15,-0.00021792735105918837,306
8N72965,2,-0.00021763063887192402,307
8N72673,11,-0.00021654678942795158,308
8L57814,2,-0.0002162766698319274,309
8939491,0,-0.0002161386148600286,310
8N73946,12,-0.00021594919991940742,311
8N72369,4,-0.0002157312105737219,312
8N14604,13,-0.00021567098013974828,313
8N72376,4,-0.00021417037507376335,314
8168602,10,-0.00021398535943717434,315
8N28681,5,-0.00021389966036622354,316
8917946,8,-0.00021345430866404058,317
8N05747,4,-0.00021309116669954165,318
8L48781,11,-0.00021306495827388972,319
8M71372,12,-0.00021292282849572075,320
8934329,5,-0.00021285136608639732,321
8M71810,7,-0.00021241052331788524,322
8N28358,2,-0.00021164183397104352,323
8N87918,13,-0.00021124558330853915,324
8N27558,5,-0.00021099016339576337,325
8939916,11,-0.000210480206419561,326
8L64587,12,-0.00021005091639381135,327
8681419,0,-0.00020999812625177583,328
8M31255,8,-0.00020925952753714228,329
8N73232,12,-0.00020914948379413545,330
8747224,5,-0.00020908412170683732,331
8M31944,6,-0.00020840390459397895,332
8M71447,13,-0.0002078625619219565,333
8732505,8,-0.00020776651112441868,334
8N87858,14,-0.00020775780353687878,335
