ringnr,island,score,rank
8M72909,5,-0.001773541771399323,0
8934064,5,-0.0016894387349566387,1
8747636,4,-0.0013670335420101765,2
8747741,6,-0.001325312044173188,3
8N14959,5,-0.0012565866081786226,4
8981026,5,-0.0012320528585405555,5
8309251,5,-0.0011729214820661582,6
8L48609,6,-0.0011543277978489641,7
8N42952,4,-0.0011396314366720617,8
8N28695,5,-0.0010867852233786834,9
8N14220,5,-0.000981251989287557,10
8N14981,6,-0.0009623543264751788,11
8800375,4,-0.0009322950918431161,12
8681409,5,-0.0008902964382286882,13
8887370,5,-0.0008433988220986066,14
8N42642,7,-0.0008355860409210436,15
8N72348,6,-0.0008318171130667906,16
8L64795,13,-0.0008257369045168161,17
8309285,5,-0.0008253551350207999,18
8N42289,5,-0.0008245533281296957,19
8730451,1,-0.0008147737535182387,20
8N42771,10,-0.0007996323511179071,21
8794305,4,-0.0007817937166691991,22
8L19995,0,-0.0007711072066740599,23
8816921,6,-0.0007709364199399715,24
8P14278,4,-0.0007566137301182607,25
8N14591,11,-0.000755718421714846,26
8730584,5,-0.0007484093894163379,27
8N27835,6,-0.0007420430883939844,28
8939150,4,-0.0007413378916680813,29
8M31713,5,-0.0007388932244793978,30
8M31356,5,-0.0007274718315102291,31
8L26595,6,-0.0007182937442848925,32
8M31435,4,-0.0006895315254951129,33
8N28432,2,-0.0006870565848657861,34
8N05167,12,-0.0006869662847748259,35
8N73636,13,-0.0006822973064117832,36
8N73093,5,-0.0006685427088086726,37
8N05220,12,-0.0006516230405395618,38
8P14622,2,-0.0006499335413536755,39
8N27307,5,-0.0006364053951983806,40
8N05127,14,-0.0006323571433313191,41
8M71321,5,-0.0006230252110981382,42
8573603,5,-0.0006199460940479185,43
8N14017,7,-0.0006072108790249331,44
8887462,1,-0.000601095040110522,45
8N87574,11,-0.0005948288116996991,46
8939762,5,-0.0005914727680647047,47
8L64142,8,-0.0005906108926865272,48
8N73623,13,-0.000589577313803602,49
8N14937,4,-0.00058382202496432,50
8L48592,5,-0.0005793450527562527,51
8939377,7,-0.0005739004627685063,52
8943470,2,-0.0005683950044499397,53
8981857,5,-0.0005669218480761629,54
8934893,5,-0.0005563716222241055,55
8N05203,12,-0.0005527255725610303,56
8N72672,11,-0.0005490064640980563,57
8N28832,5,-0.000544851256563561,58
8N73604,14,-0.0005329338109731907,59
8N73681,13,-0.0005148544883013528,60
8309287,5,-0.0005092034007248003,61
8816929,4,-0.000500313330732638,62
8P11833,15,-0.0004985755531379255,63
8651952,5,-0.0004966430014974321,64
8N05686,15,-0.0004960646747349529,65
8M71158,13,-0.0004919031816825736,66
8N14588,11,-0.0004918201402688283,67
8N73951,12,-0.0004886697461188305,68
8939375,7,-0.0004885251619271003,69
8N14582,11,-0.000486365576193748,70
8939379,7,-0.00048630872424837435,71
8M71823,5,-0.00048550832514138165,72
8N42143,2,-0.00047860993527137907,73
8732678,4,-0.0004701411999121774,74
8N06786,5,-0.00046878836838004645,75
8N14187,5,-0.000468677691060293,76
8N73233,12,-0.000468594017831947,77
8M71811,0,-0.00046753541892030626,78
8M71231,6,-0.0004660520858124073,79
8M72916,6,-0.000464289682895469,80
8L89487,11,-0.000454972798252129,81
8N87547,11,-0.0004519762715062825,82
8M31869,5,-0.00044795259964303114,83
8730497,4,-0.0004470985224998003,84
8L48479,4,-0.00044535383358379477,85
8N42520,5,-0.0004414600352902198,86
8P11530,15,-0.00044055384660168784,87
8681009,0,-0.00043974318577966187,88
8L89739,10,-0.00043836614713654853,89
8651799,2,-0.0004365378281363519,90
8L89514,5,-0.00043367819307604805,91
8L89326,10,-0.0004304289591345878,92
8N05444,6,-0.0004298135154385818,93
8N05168,12,-0.0004218690937705105,94
8P11947,5,-0.0004211456152916071,95
8732685,5,-0.0004207380034131347,96
8N42734,4,-0.000420178447257058,97
8651884,0,-0.0004146242226852337,98
8N28250,7,-0.00041439833694312256,99
8N05199,13,-0.00041247487297368934,100
8816427,1,-0.00041221540595870465,101
8M31605,4,-0.00041200435043720063,102
8M31374,5,-0.0004112517929115711,103
8L30591,5,-0.00041111878090305254,104
8N13663,13,-0.00041025968857866246,105
8P14652,2,-0.0004077987941855099,106
8939376,7,-0.00040704928233026294,107
8681200,4,-0.00040256744614453055,108
8N72394,6,-0.00040239856934931595,109
8N05190,13,-0.0003960809644922847,110
8800027,4,-0.000395949823086994,111
8N14592,11,-0.00039371857110381825,112
8N14605,13,-0.000392919958812854,113
8800104,10,-0.00039234888936334755,114
8N14590,11,-0.000388561820727773,115
8N05445,6,-0.0003875056327160564,116
8M31716,6,-0.0003853952312056208,117
8M72406,13,-0.0003842774749500677,118
8857104,7,-0.0003817198685283074,119
8800519,5,-0.0003815424377933141,120
8N73949,12,-0.00038120111173611804,121
8L30468,12,-0.0003810909875028301,122
8M31476,5,-0.00038075326301623136,123
8L30696,12,-0.00038058454265410546,124
8N73626,11,-0.00037851658771614893,125
8N87325,6,-0.0003744812038348755,126
8N87057,5,-0.0003741879547760618,127
8L89335,6,-0.00036507562435872387,128
8L52223,8,-0.0003632586831372464,129
8M31282,10,-0.00036252399058867013,130
8939750,5,-0.00036216880653228145,131
8943014,10,-0.00036029373427481914,132
8N14599,11,-0.0003598618075102422,133
8M31285,10,-0.00035910400401917286,134
8747757,7,-0.0003494505371008927,135
8L52229,9,-0.00034808756458915013,136
8L64560,12,-0.0003478314774838509,137
8857276,10,-0.00034726473836599325,138
8857269,1,-0.0003464678161435586,139
8N28694,5,-0.0003459098044231723,140
8L19610,9,-0.0003440309446887113,141
8L30599,5,-0.0003421989349590149,142
8N72908,13,-0.000340224318165383,143
8598602,6,-0.0003396821211936185,144
8934374,5,-0.0003392310213712335,145
8747879,1,-0.00033774613029891043,146
8887272,7,-0.00033733126923607415,147
8N14758,2,-0.00033691254702716833,148
8P11834,15,-0.0003364029180374928,149
8N14002,6,-0.0003360892887940281,150
8887314,7,-0.0003350388451508479,151
8934887,7,-0.00033038599394785706,152
8857401,4,-0.00033026661037638405,153
8800436,6,-0.0003298860410723137,154
8981354,11,-0.000329393999891181,155
8N06889,11,-0.000329130267346045,156
8681361,4,-0.0003289139367552707,157
8N28005,2,-0.00032854974233487155,158
8730981,6,-0.0003272385890795704,159
8P11577,5,-0.0003272248770826991,160
8887305,7,-0.0003271540354035096,161
8M31944,6,-0.0003267864371991891,162
8M31197,8,-0.0003251268269650609,163
8L48764,11,-0.0003245940533815883,164
8681403,5,-0.0003244932422603597,165
8747875,1,-0.0003237258233639295,166
8747555,5,-0.0003234860746488266,167
8M71372,12,-0.0003207128343092336,168
8857780,6,-0.0003196007583028404,169
8N73819,5,-0.0003174820685671875,170
8730448,1,-0.0003173106579197338,171
8N05797,10,-0.0003171411600533247,172
8537728,5,-0.00031560748038828024,173
8800091,6,-0.00031560006937070284,174
8816947,4,-0.00031507842595601687,175
8N72670,4,-0.00031467304506804794,176
8N06486,14,-0.000313292406644905,177
8981029,0,-0.00031171855198408593,178
8L89202,5,-0.0003103685326379946,179
8N14905,6,-0.00031025451971800067,180
8N87962,13,-0.0003083313367824303,181
8L89724,4,-0.0003078057752645691,182
8L64327,2,-0.00030748591416340787,183
8N14587,11,-0.0003063281399136031,184
8P26527,9,-0.0003054256815175904,185
8N27558,5,-0.0003045205512535176,186
8681059,6,-0.0003043010874534957,187
8M72737,4,-0.00030427294586843345,188
8N27031,14,-0.0003037860478798393,189
8N13671,13,-0.0003018867066657549,190
8887495,7,-0.00030040956335142255,191
8L30059,13,-0.00029953229113743873,192
8N13064,14,-0.00029909050135756843,193
8N27095,2,-0.00029901751440775115,194
8L19926,10,-0.00029613813649120857,195
8N72673,11,-0.0002961011305160355,196
8N14980,6,-0.00029593918088721693,197
8943704,11,-0.0002952695285785012,198
8M31216,11,-0.00029495219291231223,199
8917954,2,-0.00029424469357763883,200
8N06895,14,-0.00029401668416539906,201
8904640,7,-0.0002930134533016826,202
8N05264,13,-0.0002929635287500787,203
8800059,4,-0.000291739633553334,204
8N28429,2,-0.0002913235084633925,205
8N87564,11,-0.0002909724216806353,206
8N05878,11,-0.00029040404547231446,207
8N73221,12,-0.0002903546264860779,208
8L52428,5,-0.0002898501115851104,209
8N05263,13,-0.00028851406523244805,210
8747520,5,-0.00028805141664633993,211
8P14717,5,-0.0002867236620431868,212
8P26743,7,-0.0002867033633719984,213
8M72736,4,-0.0002861452967408695,214
8P11051,9,-0.0002858456780074903,215
8P26523,9,-0.0002855469247151632,216
8800497,4,-0.0002852881843864452,217
8681419,0,-0.0002843643378582783,218
8L89211,5,-0.00028429961821530014,219
8939093,10,-0.0002841088521563506,220
8N28358,2,-0.00028358666349959094,221
8L30355,7,-0.00028295965717006766,222
8N72369,4,-0.00028248444959899643,223
8N05253,13,-0.000282356544630602,224
8L26579,5,-0.0002822646147251362,225
8N05194,13,-0.0002819598084897734,226
8800146,9,-0.0002813598148350138,227
8P14976,14,-0.00028056096880391124,228
8P11385,14,-0.0002798404357235995,229
8168649,4,-0.00027975416742265224,230
8N13951,4,-0.00027909329401154537,231
8P14852,14,-0.00027796783979283646,232
8981253,5,-0.00027747920285037253,233
8732621,2,-0.00027721841252059676,234
8P11576,5,-0.0002763400398180238,235
8L30761,10,-0.0002762518652161816,236
8M31370,5,-0.000276241400570143,237
8N73930,12,-0.00027570267411647364,238
8887310,5,-0.0002743773820839124,239
8N73649,13,-0.0002742929009400541,240
8M72087,5,-0.000274134089522704,241
8681287,7,-0.0002716181807045359,242
8747729,5,-0.00027155635370945674,243
8M72292,2,-0.00027142516137246275,244
8N42144,2,-0.0002689001476028352,245
8L30667,13,-0.00026862906418045895,246
8N14162,5,-0.00026856338877223607,247
8681017,4,-0.0002676534904821892,248
8L52603,9,-0.00026683810483518755,249
8681025,5,-0.00026672864260035567,250
8N05895,11,-0.0002654684922163142,251
8747114,6,-0.000265341284830356,252
8N72376,4,-0.0002639786707732128,253
8747410,0,-0.0002625803135742899,254
8P14811,15,-0.0002616144104194973,255
8N14119,4,-0.00026075545065396,256
8N05297,13,-0.0002604385649647156,257
8L64433,13,-0.0002598577757453313,258
8M71810,7,-0.0002586579812486889,259
8P26525,9,-0.0002584697767815669,260
8M31420,10,-0.0002582767367584893,261
8N73232,12,-0.00025754246894393873,262
8L52932,4,-0.0002575397147666081,263
8L52210,4,-0.000257431180216372,264
8794306,4,-0.0002561469063948607,265
8N06699,14,-0.00025563772487657843,266
8N42733,4,-0.00025387807727383915,267
8M71502,4,-0.0002537573855079245,268
8M72643,4,-0.0002531609461584594,269
8N28499,2,-0.0002524530914342904,270
8L89230,6,-0.0002518002256692853,271
8651576,0,-0.00025150062811007956,272
8939374,7,-0.0002512036662665196,273
8N87339,4,-0.0002500839354979689,274
8L52950,5,-0.00025001418998726876,275
8N73230,12,-0.00024973240215331316,276
8N72957,13,-0.0002490200376996654,277
8L52345,11,-0.00024868939271982526,278
8747722,5,-0.0002484749429640942,279
8N14803,9,-0.00024756630136835156,280
8800574,5,-0.0002467493713993463,281
8M71328,11,-0.0002460556734149577,282
8N05170,12,-0.0002456277288729325,283
8N06851,11,-0.0002455152066431765,284
8N06864,11,-0.00024387157088767708,285
8N73656,13,-0.0002436354445762845,286
8N87774,5,-0.00024267753724416252,287
8N87701,5,-0.00024238453079306055,288
8N73950,12,-0.00024145549286913592,289
8L89466,6,-0.00024144066810549702,290
8887036,9,-0.00024105418287945213,291
8887448,5,-0.00024089013095363043,292
8816428,1,-0.00024048301565926522,293
8N73243,14,-0.00024017539021770062,294
8309260,5,-0.00023830344616726507,295
8L64283,5,-0.0002371318691984925,296
8N05875,11,-0.00023626780784979928,297
8939360,5,-0.00023613190001015028,298
8M31207,7,-0.00023603241970704403,299
8M72707,6,-0.00023588082615333406,300
8N73245,14,-0.00023499297276430298,301
8N14010,4,-0.0002349226256228576,302
8N14594,11,-0.00023481869993702276,303
8939352,5,-0.00023428380040968477,304
8L19912,5,-0.00023378113155558822,305
8N13114,14,-0.000233728008424805,306
8N42735,4,-0.00023319063558346897,307
8N14604,13,-0.00023298121777770575,308
8N14668,13,-0.00023273072315532772,309
8M31838,1,-0.00023272865246326546,310
8N73992,12,-0.00023269842313311528,311
8N73564,6,-0.0002326633966731606,312
8943515,11,-0.00023250829872267786,313
8N73313,15,-0.00023229024873216986,314
8800095,6,-0.00023202226520879776,315
8M72009,6,-0.00023055117526382674,316
8681370,5,-0.00023004343574939412,317
8L48746,11,-0.00022828452983958414,318
8N05747,4,-0.00022736151095159585,319
8981704,0,-0.00022653591986454558,320
8800340,7,-0.00022584605039810413,321
8N28713,7,-0.00022574626746063586,322
8L64272,5,-0.0002254202657461235,323
8N73514,7,-0.00022437467032432323,324
8168638,5,-0.00022332257685775403,325
8N05226,12,-0.00022294006294032442,326
8N73505,5,-0.00022269526562013198,327
8L30851,2,-0.00022242455997911748,328
8732531,9,-0.00022228815669222968,329
8732525,9,-0.00022175103094923543,330
8N72353,4,-0.00022172542185217026,331
8N13981,5,-0.00022163318158163747,332
8N27122,7,-0.00022064645327191101,333
8N06394,4,-0.0002195238971580693,334
8681420,0,-0.00021933114703642786,335
8651548,4,-0.00021865815961064072,336
8939916,11,-0.0002179658176828525,337
8981802,5,-0.00021740521333413199,338
8L48781,11,-0.00021669439320248784,339
8N42645,7,-0.00021557027321250644,340
8732648,5,-0.00021530193862417946,341
8732505,8,-0.0002151023877559055,342
8N73658,13,-0.00021475461153386277,343
8P11561,14,-0.00021450994290717063,344
8N87858,14,-0.0002143947024251247,345
8N06498,12,-0.00021402690526883816,346
8N14645,13,-0.00021377537450462114,347
8L48310,5,-0.00021337734779081075,348
8732256,1,-0.000213114779398893,349
8N87114,4,-0.00021182727186896955,350
8732600,7,-0.00021130668301339028,351
8N13605,14,-0.00021077765813970473,352
8939151,4,-0.0002105166859109886,353
8N05748,4,-0.00021022137093495985,354
8N73628,13,-0.0002099178459502582,355
8887352,5,-0.0002087526681862073,356
8L19928,10,-0.00020845736162300454,357
8N14186,5,-0.00020793326643797627,358
8L64055,11,-0.0002076976070384262,359
8N73465,11,-0.00020748067618114874,360
8681336,7,-0.0002071167891699588,361
8M31637,10,-0.00020666303635152872,362
8N42249,2,-0.00020617759491869947,363
8N06560,4,-0.00020599015624611638,364
8L30920,0,-0.00020533565202640602,365
8L30162,12,-0.00020504019903455628,366
8L30762,12,-0.00020388923803693615,367
8917801,2,-0.00020348771158751333,368
8L89376,5,-0.00020341319054750784,369
8N87940,13,-0.0002031772041846125,370
8L89682,6,-0.00020302426537455176,371
8N05173,12,-0.00020287539337005,372
8L64144,8,-0.00020248189503035974,373
8N05242,13,-0.0002020473733637118,374
8N13606,14,-0.00020173037592030596,375
8N87941,13,-0.00020167174125163,376
8N87918,13,-0.00020138525314905564,377
8N72965,2,-0.0002013555022131186,378
8M31255,8,-0.0002013116195485054,379
8N73657,13,-0.0002003685576710268,380
8N14550,11,-0.0002002402727612207,381
8887230,5,-0.0002001276347982639,382
8L52324,12,-0.00019991257386209327,383
8P11543,15,-0.00019986337974842172,384
8800356,5,-0.00019922145366990662,385
8M72422,13,-0.0001987537189052091,386
8N87518,11,-0.00019863083548443683,387
8747551,10,-0.00019859399344568374,388
8L52352,11,-0.000197921085600683,389
8M31262,5,-0.00019786679149547126,390
8N06941,4,-0.0001975796089936921,391
8732667,2,-0.00019725667857528606,392
8887304,7,-0.0001968372371266014,393
8M72653,0,-0.00019668625282065477,394
8981277,5,-0.0001966274212463759,395
8730437,5,-0.00019586501832691283,396
8747517,5,-0.0001951020012711524,397
8N05699,15,-0.00019445929410721874,398
8M31328,5,-0.00019378171668904542,399
8N73831,5,-0.0001935390125709091,400
8981274,5,-0.00019336901391397987,401
8N05261,13,-0.00019336595323693473,402
8939037,4,-0.0001930755370267434,403
8L30782,4,-0.0001927630701175076,404
8N06999,6,-0.00019262707814959867,405
8939629,5,-0.00019221661932533607,406
8N73498,12,-0.00019199127973479335,407
8N87080,5,-0.00019117595917350627,408
8747260,6,-0.0001911554193156917,409
8N73624,13,-0.00019113962753181113,410
8168602,10,-0.00019095812564162706,411
8N13931,5,-0.00019093895753030665,412
8N42114,8,-0.0001908059130073525,413
8887206,4,-0.00019066756021857145,414
8981723,5,-0.00019043949896513368,415
8N27951,4,-0.00018992951163454563,416
8N87974,13,-0.000189608891147941,417
8N87973,13,-0.00018957634711114224,418
8N42505,5,-0.00018946646105177933,419
8N13667,13,-0.00018921645232694573,420
8N05650,11,-0.00018902403940046497,421
8N05106,12,-0.00018880458128478494,422
8732615,9,-0.00018849353091354715,423
8939684,11,-0.0001879038718470838,424
8M71208,5,-0.00018758261307993962,425
8118426,6,-0.0001874551376204181,426
8L57814,2,-0.0001867300061348942,427
8N73238,12,-0.00018572376302472549,428
8981096,11,-0.00018539250868343515,429
8943345,11,-0.0001848165197770868,430
8P26537,9,-0.0001837693835113896,431
8939368,7,-0.00018333351272303844,432
8981264,5,-0.00018282651184620136,433
8N73998,14,-0.00018207443645223975,434
8816954,4,-0.0001817624151954078,435
8747590,2,-0.00018170560906582978,436
8L64178,9,-0.0001813990888877015,437
8939491,0,-0.0001811374349927064,438
8N73724,14,-0.00018087319710957672,439
8N14975,7,-0.0001805353590498271,440
8N73619,13,-0.00018045491924567614,441
8N14904,4,-0.0001802673968995805,442
8N28541,9,-0.00017957496288545371,443
8N42716,4,-0.00017898160319873568,444
8L89365,5,-0.0001789133148122346,445
8981180,11,-0.0001785219001249061,446
8L49974,5,-0.00017840518671619066,447
8L52315,12,-0.00017818002106650965,448
8N73477,11,-0.00017764733911462827,449
8651870,5,-0.00017649898745730752,450
8309156,6,-0.00017645593038650986,451
8N28557,2,-0.00017639603902352974,452
8N28818,5,-0.0001763175766882341,453
8P11429,1,-0.00017527430722452664,454
8981273,5,-0.00017506869926364743,455
8M71442,12,-0.00017483345328628275,456
8800051,7,-0.0001745503925576486,457
8N28003,2,-0.00017436616371924174,458
8N87313,5,-0.00017435375707464118,459
8N05109,12,-0.0001738811602081114,460
8L89486,11,-0.00017383610429533292,461
8N87563,11,-0.00017371147907851991,462
8981293,5,-0.00017358897264330153,463
8939378,7,-0.0001734799316182034,464
8N28682,5,-0.00017312110594502883,465
8681290,7,-0.00017174810454889666,466
8L19899,6,-0.00017051713552973524,467
8P14866,15,-0.00017029944956448162,468
8N73185,15,-0.0001701711899961822,469
8N87855,14,-0.00017015314278978622,470
8L48754,11,-0.00016990055019050487,471
8N73194,15,-0.00016875280107342405,472
8N06464,12,-0.00016781025374257297,473
8N27581,5,-0.00016756270047579847,474
8981657,2,-0.00016738496924517676,475
8P14993,14,-0.0001655923174439522,476
8N73931,12,-0.00016540851447643945,477
8N72674,11,-0.00016461062750749988,478
8573187,4,-0.0001643123850953998,479
8P14970,14,-0.00016412961940659443,480
8N27092,14,-0.00016359175788238645,481
8P14815,14,-0.00016345740914402995,482
8887290,5,-0.00016338318528141826,483
8N73678,13,-0.0001633728762726605,484
8N13848,15,-0.00016316299843310844,485
8P14808,14,-0.00016278941791370016,486
8M71358,12,-0.0001626083391101929,487
8L19862,6,-0.0001619819768166053,488
8943113,7,-0.00016177440011233557,489
8N05628,14,-0.00016137155262185843,490
8P26405,5,-0.000161172913522023,491
8800376,4,-0.00016113896435854258,492
8N73666,13,-0.00016045133997977246,493
8N28848,5,-0.00015949936687320587,494
8981803,6,-0.00015855474794079782,495
8816949,4,-0.00015829137691980577,496
8N13479,8,-0.00015827879099106212,497
8887211,4,-0.0001581070000611362,498
8M71332,12,-0.00015788354016876838,499
8N28644,8,-0.00015782638411110383,500
8L89436,5,-0.0001576935210323427,501
8939874,2,-0.00015751567889310536,502
8939344,5,-0.00015737603166599,503
8681055,6,-0.00015711903301962593,504
8M71453,13,-0.0001561346293783572,505
8887349,5,-0.00015569087554467842,506
8N06831,11,-0.00015507711970030869,507
8N42033,8,-0.000155062561361774,508
8N06887,14,-0.00015482584876735928,509
8681261,0,-0.00015482427193092008,510
8414806,5,-0.00015471541740907924,511
8651795,2,-0.00015454470440090518,512
8747424,5,-0.00015429587733706285,513
8N42637,5,-0.0001541134242870612,514
8N73446,11,-0.00015396269463963108,515
8943263,11,-0.0001537827790798474,516
8N87353,4,-0.00015375672819573083,517
8M71269,5,-0.00015221950582144927,518
8730509,5,-0.00015202863176000392,519
8N06462,12,-0.00015180941136350157,520
8L48463,10,-0.0001516407887720561,521
8N28650,2,-0.00015016320116956194,522
8M72016,2,-0.00015007068122940836,523
8M31516,1,-0.00014999892118794378,524
8L89654,5,-0.00014982869492996542,525
8N06490,12,-0.00014970035456940423,526
