ringnr,island,score,rank
8887370,5,-0.0016821072567836381,0
8L89399,6,-0.0008674858263475471,1
8981657,2,-0.0007125002157408744,2
8N42716,4,-0.0006953392912691925,3
8747224,5,-0.0006356220726502215,4
8816954,4,-0.0006271696765907109,5
8981214,12,-0.0006047694942026283,6
8M72707,6,-0.000601030844336492,7
8887342,5,-0.0005857067289980478,8
8P11894,14,-0.000581332846195437,9
8816949,4,-0.0005781627860415028,10
8L48651,5,-0.0005551533449761337,11
8M71867,5,-0.0005345105601008981,12
8794352,1,-0.0005202851816648035,13
8L89654,5,-0.0005189388648432214,14
8P11750,7,-0.0005099933564451931,15
8N14902,6,-0.0004948773785145022,16
8681028,5,-0.0004938468382533756,17
8981031,4,-0.0004918284212180879,18
8934077,5,-0.0004861788229391095,19
8939184,1,-0.00048583955413050717,20
8M71865,5,-0.0004855419329032884,21
8N13927,5,-0.00048544051765020413,22
8934899,0,-0.0004852671700064093,23
8M72666,5,-0.0004833247785427375,24
8573608,7,-0.0004790674697687791,25
8800102,10,-0.00047362555778818205,26
8N05682,15,-0.00046893395847291686,27
8L64587,12,-0.0004674030310525268,28
8681371,5,-0.0004619232513505267,29
8681396,7,-0.00045559005593531765,30
8681038,5,-0.000453358694585404,31
8981156,12,-0.00045055740952193446,32
8747732,7,-0.00044547629477165174,33
8800077,5,-0.0004436170097505965,34
8M72580,11,-0.0004395842324811383,35
8N42729,5,-0.00043882693080377067,36
8934059,5,-0.0004365917893665028,37
8N05846,5,-0.0004332282981067692,38
8N73406,4,-0.00043246554650977487,39
8943897,5,-0.0004324082592574996,40
8N05299,13,-0.00043102468089273316,41
8800171,10,-0.00042840511287067784,42
8668476,5,-0.00042695903221101617,43
8N42715,4,-0.0004232311434861913,44
8N05726,5,-0.00041504232632405547,45
8730417,4,-0.00041456643276660543,46
8730486,5,-0.0004123448597965762,47
8P11538,15,-0.0004094408341188682,48
8N42989,14,-0.00040929238548415015,49
8N06359,5,-0.00040921471372712404,50
8N27902,1,-0.0004072650854141102,51
8N28784,14,-0.00040253885026686476,52
8N73533,5,-0.0004013925827166531,53
8N14968,7,-0.00039930467573867645,54
8N73409,4,-0.0003966906451751129,55
8N27119,7,-0.0003947368422814179,56
8816486,5,-0.000394487308767566,57
8N42988,14,-0.0003928755790525429,58
8N87978,13,-0.0003890973885063431,59
8981604,10,-0.000389060658562812,60
8L26597,6,-0.0003848163105431013,61
8L48314,5,-0.00038345939447026467,62
8N73460,11,-0.00037869837524340255,63
8N06367,0,-0.00037721342141594505,64
8981962,2,-0.00037638572598552855,65
8M31789,11,-0.0003751808289962355,66
8M31634,4,-0.000375113975678687,67
8N27194,14,-0.00037492108458536677,68
8N73678,13,-0.0003746355669136392,69
8747735,7,-0.00037293545301508857,70
8N05709,5,-0.000372720315681363,71
8N73573,6,-0.0003686789204948582,72
8P14856,14,-0.00036500278008588793,73
8651998,5,-0.00036187967452860903,74
8M72996,10,-0.0003574903651042405,75
8M31109,12,-0.0003567619560271851,76
8M31504,4,-0.0003560536104032508,77
8P14992,14,-0.0003531745001055242,78
8L19729,4,-0.00034993394456250826,79
8L19921,5,-0.0003465079164470808,80
8N72678,11,-0.00034613837487995625,81
8943009,5,-0.0003453820554568665,82
8N05534,5,-0.00034158732563582817,83
8800663,12,-0.0003394873820070643,84
8800427,5,-0.00033908041223185137,85
8L89276,5,-0.0003377074563104543,86
8800066,4,-0.0003373210358859069,87
8N73526,4,-0.0003364741778568714,88
8M31824,12,-0.0003363726414136181,89
8939180,5,-0.0003353450847498607,90
8P14063,5,-0.00033470304606453283,91
8943805,1,-0.00032999442373693455,92
8M72659,0,-0.00032829805786604993,93
8730454,5,-0.00032739761263655964,94
8N06311,5,-0.0003256900527048856,95
8M71492,13,-0.0003251397506573994,96
8L19960,10,-0.0003239514135202626,97
8N72664,5,-0.00032240626183011045,98
8816959,4,-0.0003214193707208324,99
8747758,5,-0.00032008262019189715,100
8L89547,12,-0.00031968265042792154,101
8N05640,14,-0.0003157345572617487,102
8N06853,11,-0.0003142097421005019,103
8887315,6,-0.0003133084610453807,104
8934888,7,-0.0003112687272732728,105
8N42706,4,-0.00031053001100644906,106
8N14143,6,-0.0003098269990005065,107
8M31543,6,-0.00030904015056876233,108
8N05114,14,-0.000306182514577813,109
8P14847,14,-0.0003049389592888474,110
8L48415,7,-0.00030344450237862475,111
8M31764,11,-0.00030187724723873544,112
8981399,12,-0.000301529919852328,113
8L30396,2,-0.00030048856297071325,114
8P14861,14,-0.00029829262302882853,115
8N28041,6,-0.00029771583422188996,116
8M71304,6,-0.00029685169511139975,117
8M31874,5,-0.0002945193746199948,118
8M72708,6,-0.00029385795369307743,119
8L19988,4,-0.00029306437977538735,120
8857252,4,-0.00029135726481399615,121
8981050,12,-0.00029098541199346073,122
8816418,4,-0.00029095695867908944,123
8N73954,12,-0.0002896721409797465,124
8L48609,6,-0.00028957506464166727,125
8M31164,2,-0.0002894677272706758,126
8N42679,5,-0.0002890161867981078,127
8L64598,12,-0.0002883960833059973,128
8N06293,2,-0.0002874501233236515,129
8M31290,5,-0.00028626385483221384,130
8732235,2,-0.0002855788898159517,131
8N05223,12,-0.00028534015427794657,132
8N73220,12,-0.00028473375198245776,133
8N73696,13,-0.000283438796941482,134
8N87608,15,-0.0002824593656214347,135
8L89614,4,-0.0002822005121743132,136
8N72616,5,-0.00028136170631398727,137
8732595,7,-0.00028047346177118015,138
8981220,11,-0.0002795458058244549,139
8N14181,6,-0.0002795002433231275,140
8732656,5,-0.0002790456422872012,141
8N87515,11,-0.00027891856750272837,142
8N27412,5,-0.00027868711447354144,143
8732273,1,-0.0002785433407552773,144
8N05644,14,-0.00027804870887848665,145
8N42273,5,-0.00027802508157037664,146
8L89371,5,-0.00027702832767317886,147
8M71344,12,-0.0002770154478639597,148
8887243,1,-0.00027692626827047206,149
8N28218,2,-0.0002769058014564507,150
8N27907,6,-0.00027658519002216053,151
8943880,5,-0.0002764423716143938,152
8P11559,14,-0.00027564552601688774,153
8934058,5,-0.0002753465500973107,154
8816496,1,-0.0002747343824012205,155
8730451,1,-0.0002745710539926449,156
8M31908,12,-0.0002745149167822092,157
8N42858,5,-0.00027403256581237656,158
8943459,0,-0.0002737315753620351,159
8P14196,5,-0.0002720307602430694,160
8800489,10,-0.0002718899185083501,161
8L57758,2,-0.0002713417770792148,162
8M72530,11,-0.0002711701193192084,163
8939119,10,-0.0002709741647777264,164
8N42276,5,-0.00027025368763133883,165
8N06481,12,-0.00027012064538212144,166
8N14808,5,-0.00026957168176977575,167
8P26701,7,-0.00026888929096458014,168
8N14176,6,-0.00026851328493648907,169
8L89384,5,-0.0002683825326812439,170
8981007,5,-0.000268024791694188,171
8N73432,11,-0.0002675963842193596,172
8N28864,4,-0.000266796881078335,173
8M31781,11,-0.00026559414982330054,174
8N05840,10,-0.00026550689864279775,175
8168642,5,-0.0002654306520071259,176
8N72917,13,-0.00026267636530974414,177
8L52905,7,-0.0002622202882776037,178
8N87592,11,-0.00026212911234324565,179
8M71106,13,-0.00026124215310119325,180
8747529,6,-0.00026106727489150217,181
8747234,10,-0.0002606446450954536,182
8N06944,4,-0.0002604960686767299,183
8L64915,4,-0.00026037577799797873,184
8939095,10,-0.0002602489842047362,185
8981920,6,-0.000260009815065132,186
8N05695,15,-0.00025972682669817004,187
8N14531,11,-0.000259410597209353,188
8M31304,4,-0.0002593700767192786,189
8934227,10,-0.00025866980809041706,190
8N28510,2,-0.0002579975243861554,191
8N73923,11,-0.00025765787131604156,192
8800482,0,-0.0002574886152615363,193
8L64060,14,-0.0002574666077634902,194
8L48691,10,-0.00025713846707731136,195
8N28792,15,-0.0002552732939875568,196
8M72420,13,-0.00025482797335030227,197
8N72578,4,-0.00025396111368536367,198
