ringnr,island,score,rank
8887370,5,-0.00390750786755234,0
8L89399,6,-0.0021401443955255672,1
8747224,5,-0.0021322686807252467,2
8N42716,4,-0.001989240452530794,3
8981657,2,-0.0018176317535107955,4
8816949,4,-0.0017402871162630618,5
8887342,5,-0.0016381520908907987,6
8816954,4,-0.00162315925990697,7
8L89654,5,-0.0015860662824707106,8
8M72707,6,-0.0015547211514785886,9
8L64587,12,-0.0015197166430880316,10
8981214,12,-0.0014911998696334194,11
8P11894,14,-0.0014561473217327148,12
8N42715,4,-0.0014468107328866608,13
8681028,5,-0.001392860991472844,14
8981031,4,-0.001387948119372595,15
8M71865,5,-0.0013841599284205586,16
8681038,5,-0.0013819007799611427,17
8N14902,6,-0.0013793931248073932,18
8668476,5,-0.001359329620754579,19
8981156,12,-0.001317243466473883,20
8N05299,13,-0.001282560006075073,21
8N13927,5,-0.001279515890928451,22
8N73406,4,-0.0012747083746944554,23
8934059,5,-0.0012717088320641778,24
8P11750,7,-0.0012681126172537915,25
8N42729,5,-0.0012524615522124805,26
8573608,7,-0.001215477182995528,27
8M72580,11,-0.0012037131273245905,28
8943897,5,-0.001180135011964012,29
8681396,7,-0.0011693070991896093,30
8794352,1,-0.0011692919470078778,31
8730417,4,-0.0011611094669206068,32
8681371,5,-0.001160550986242015,33
8N05534,5,-0.0011495939615997486,34
8747732,7,-0.001141042223025579,35
8L48651,5,-0.0011336256138747558,36
8M71867,5,-0.0011313123686704785,37
8P14856,14,-0.0011089397812611423,38
8N42989,14,-0.0011084142515755957,39
8730486,5,-0.0010892515347222798,40
8800102,10,-0.0010872136117541231,41
8681069,9,-0.0010806831996887922,42
8P11538,15,-0.0010751938170869835,43
8800171,10,-0.0010715134849306196,44
8934077,5,-0.0010660144471330568,45
8N05682,15,-0.001060909271473065,46
8N42988,14,-0.001055657663528109,47
8939184,1,-0.0010539222821535077,48
8N72678,11,-0.0010311016194464173,49
8N14968,7,-0.00102608840825269,50
8N87978,13,-0.0010236027810606174,51
8981604,10,-0.0010227337988908403,52
8N05846,5,-0.0010214131034445018,53
8N05709,5,-0.0010192983318120241,54
8N05726,5,-0.0009886858642857987,55
8M31789,11,-0.0009855575081019197,56
8800077,5,-0.0009791484371817205,57
8L19729,4,-0.000960878976911772,58
8N73409,4,-0.0009530855786579195,59
8L26597,6,-0.0009443529088457581,60
8N73678,13,-0.0009362387718283571,61
8P14992,14,-0.0009339004609500989,62
8747735,7,-0.0009333461912319763,63
8M31504,4,-0.00093178791939863,64
8N28784,14,-0.0009317574185843114,65
8N27902,1,-0.0009278958677896298,66
