ringnr,island,score,rank
8887370,5,-0.002951263028080575,0
8L89399,6,-0.0015543115259788465,1
8N42716,4,-0.0011580812970350962,2
8747224,5,-0.0011338991826050915,3
8816954,4,-0.0011004435073118657,4
8M72707,6,-0.00108496268876479,5
8887342,5,-0.0010713881492847577,6
8816949,4,-0.0010388857408543117,7
8981657,2,-0.0009611507693989552,8
8668476,5,-0.0009475184815528337,9
8981156,12,-0.0009469274700677488,10
8981214,12,-0.0008906502662284765,11
8N42715,4,-0.0008730140070838388,12
8L89654,5,-0.0008686016299179755,13
8N13927,5,-0.0008619910167908529,14
8L64587,12,-0.0008374685694434447,15
8681028,5,-0.0008248290860137786,16
8P11894,14,-0.0008045244721870404,17
8N42729,5,-0.0007985451629792806,18
8P11750,7,-0.0007880685661803,19
8981031,4,-0.0007827765221009031,20
8681371,5,-0.0007815501339791808,21
8P14856,14,-0.0007633028926647967,22
8N42989,14,-0.0007509139495596173,23
8L48651,5,-0.000741803361052007,24
8934059,5,-0.0007261295468197204,25
8N73409,4,-0.0007168257488956442,26
8934077,5,-0.0007164059170463588,27
8981604,10,-0.0007140400884964038,28
8800102,10,-0.0007002337988524232,29
8N14902,6,-0.0006988907371123787,30
8N05682,15,-0.000681577072100481,31
8N05726,5,-0.000674776230880525,32
8681038,5,-0.0006726601332047721,33
8730417,4,-0.0006659212558588479,34
8573608,7,-0.0006583092254004441,35
8L19729,4,-0.0006568102035089396,36
8M31824,12,-0.0006520295537484344,37
8N05534,5,-0.0006473743219430617,38
8M71865,5,-0.0006473641715274425,39
8P11538,15,-0.0006450050386774819,40
8M71867,5,-0.000640657292024116,41
8934899,0,-0.0006395980672095902,42
8N27902,1,-0.0006383840900525684,43
8N42988,14,-0.0006379786941579368,44
8943897,5,-0.000629460644631763,45
8M72996,10,-0.0006287472169788089,46
8681396,7,-0.000623689491476398,47
8P14847,14,-0.000617622916252003,48
8N73406,4,-0.0006167566680232994,49
8L26597,6,-0.0006163921862025745,50
8M72580,11,-0.0006143941609479953,51
8N28784,14,-0.0006124809351604199,52
8800663,12,-0.000611106490396196,53
8N42706,4,-0.000605225231993245,54
8N05299,13,-0.0006017621690261876,55
8L48314,5,-0.0005957312532700598,56
8816486,5,-0.000594100632952177,57
8730454,5,-0.0005934595847065793,58
8P14992,14,-0.0005887572533538332,59
8981962,2,-0.0005837961853103479,60
8N06367,0,-0.0005762919686276291,61
8N72678,11,-0.0005704964314645622,62
8747735,7,-0.0005693968560080975,63
8800489,10,-0.000565919307518925,64
8N73533,5,-0.0005614064029941801,65
8939180,5,-0.0005600116946880007,66
8N87978,13,-0.000559236006665742,67
8M31634,4,-0.0005583535239566118,68
8N87515,11,-0.0005560103309107944,69
8800171,10,-0.0005480996514961589,70
8N73678,13,-0.0005471554532050504,71
8800066,4,-0.0005469105435622623,72
8L89547,12,-0.0005450637545436621,73
8747732,7,-0.0005424363807833288,74
8N05709,5,-0.0005422405920398887,75
8M72666,5,-0.0005408635718140431,76
8N73220,12,-0.0005397059430833906,77
8N14968,7,-0.0005360850045690313,78
8M72659,0,-0.0005351271847757744,79
8747529,6,-0.0005262899887839012,80
8943009,5,-0.0005237763461991563,81
8M31764,11,-0.0005232921703282045,82
8N73460,11,-0.0005214466818870278,83
8N05840,10,-0.0005158265466889134,84
8M31543,6,-0.0005150708395831316,85
8M31109,12,-0.0005118753560964251,86
8800077,5,-0.0005113695115142036,87
8816418,4,-0.0005109128396725282,88
8943880,5,-0.0005099584341223817,89
8N05644,14,-0.0005096662607684266,90
8M72708,6,-0.0005083398737042444,91
8N73954,12,-0.0005079270777059719,92
8N14181,6,-0.000505526668348466,93
8P14333,14,-0.00050514331269369,94
8794352,1,-0.0005040053310949588,95
8L19960,10,-0.0005038573472120333,96
8N05114,14,-0.0005017715620851959,97
8N06293,2,-0.0004916651887469925,98
8M31789,11,-0.0004911007144983159,99
8M31504,4,-0.0004908547271043062,100
8L89371,5,-0.0004904351389996009,101
8L19921,5,-0.0004895484798908001,102
8651998,5,-0.0004895401843896252,103
8730486,5,-0.0004880305104961735,104
8N87526,11,-0.0004872844492638251,105
8981220,11,-0.00048410343515570275,106
8800427,5,-0.0004803711599379312,107
8857252,4,-0.0004779960563610075,108
8N72664,5,-0.00047777482359379064,109
8L64915,4,-0.00047573836127412505,110
8N27908,4,-0.00047547545091219945,111
8934058,5,-0.0004730763139377814,112
8N87608,15,-0.0004715230352303479,113
8L48691,10,-0.0004705627361545339,114
8943805,1,-0.0004689314228016883,115
8N73573,6,-0.00046681268941028975,116
8L89614,4,-0.00046661488158861175,117
8N05640,14,-0.0004643849219974072,118
8N72917,13,-0.0004628847900676192,119
8N06944,4,-0.0004606224101735279,120
8981399,12,-0.000458599635749124,121
8981007,5,-0.00045858662542741513,122
8681175,4,-0.0004512955938480445,123
8M71492,13,-0.000449178165581543,124
8N73234,12,-0.0004485980716708582,125
8P14861,14,-0.00044850380027128267,126
8L30396,2,-0.00044220760673852055,127
8P11559,14,-0.0004421884104885976,128
8309175,4,-0.00044106829045631457,129
8P14126,7,-0.00043983217256027274,130
8N05223,12,-0.00043606661529338453,131
8N73696,13,-0.00043398516572779045,132
8118433,4,-0.00043257517427264247,133
8N72616,5,-0.0004319153940741671,134
8N42679,5,-0.0004316873564675916,135
8M31304,4,-0.0004311070151743479,136
8M31908,12,-0.00042947617839672603,137
8981920,6,-0.000429356729000574,138
8L30695,12,-0.0004288540203560842,139
8M71344,12,-0.0004285850927772117,140
8N06359,5,-0.0004282260015315842,141
8L64060,14,-0.00042800882511073723,142
8939095,10,-0.00042784370634763036,143
8N73432,11,-0.0004271972629794618,144
8N14143,6,-0.0004259410184204171,145
8800482,0,-0.00042300130780859035,146
8681454,5,-0.00042257411041646264,147
8N28041,6,-0.000422463747781876,148
8N06311,5,-0.00042202699842164293,149
8N42273,5,-0.0004217613623040961,150
8N42276,5,-0.0004215332919557113,151
8800163,7,-0.0004205241311865393,152
8L89276,5,-0.0004205103305139346,153
8934888,7,-0.0004202921081741806,154
8N73442,11,-0.00042020036107714986,155
8N73215,12,-0.0004185512234471389,156
8N14176,6,-0.0004178956751275109,157
8816496,1,-0.00041709276410983875,158
8981047,12,-0.00041660977512947284,159
8M71489,13,-0.00041659798444015905,160
8N27412,5,-0.0004146295177633874,161
8N73526,4,-0.000413061923609348,162
8939119,10,-0.0004119771019759355,163
8N13697,13,-0.00041154405971610686,164
8N28898,14,-0.0004113985987714841,165
8N05846,5,-0.00041011666780832456,166
8L30164,12,-0.0004087211582373129,167
8732656,5,-0.00040729398278926965,168
8L64598,12,-0.0004072513893333962,169
8N14531,11,-0.00040708287224333617,170
8N06481,12,-0.0004069837523275055,171
8L19988,4,-0.0004053198217661702,172
8M71480,13,-0.00040501816238247557,173
8732235,2,-0.00040481629730493296,174
8P14196,5,-0.00040449424341204576,175
8943459,0,-0.0004039580844619195,176
8943129,4,-0.00040273956346936757,177
8N06474,12,-0.00040151011671696324,178
8L48415,7,-0.0004014613587060012,179
8N28218,2,-0.0004006702311016852,180
8N73493,12,-0.0003987787786172703,181
8939745,5,-0.00039722712790535297,182
8N72986,2,-0.0003971110927523114,183
8732595,7,-0.0003968611690652324,184
8816948,4,-0.00039675567495578434,185
