ringnr,island,score,rank
8887370,5,-0.0032311476534232497,0
8L89399,6,-0.0016566095146117732,1
8747224,5,-0.001566674400237389,2
8M72707,6,-0.00138721929397434,3
8981657,2,-0.001324243909039069,4
8887342,5,-0.001287486076762434,5
8816949,4,-0.0012627554024220444,6
8N42716,4,-0.001229663277626969,7
8981156,12,-0.0011986097451881506,8
8816954,4,-0.001196843120851554,9
8L64587,12,-0.0011667758590192534,10
8P11894,14,-0.0010649499672581442,11
8M71865,5,-0.001055582077242434,12
8981214,12,-0.0010553495158092119,13
8N13927,5,-0.0010509423882467672,14
8681038,5,-0.0010476691895746626,15
8981031,4,-0.0010424853389849886,16
8681028,5,-0.001038721835357137,17
8L89654,5,-0.0010086158363264985,18
8P14856,14,-0.0010075175814563408,19
8P11750,7,-0.000989315245533362,20
8681371,5,-0.0009833178701228462,21
8573608,7,-0.000971788409515284,22
8794352,1,-0.0009713816980365664,23
8N42715,4,-0.0009356528171338141,24
8N14902,6,-0.0009310298337368295,25
8M71867,5,-0.0009307682485086843,26
8N05682,15,-0.0009290173838962801,27
8N87978,13,-0.0009161848429357633,28
8668476,5,-0.0009034023023559712,29
8N05726,5,-0.0008985381427919492,30
8N42989,14,-0.000883540378708858,31
8N42729,5,-0.0008726033083803486,32
8N05846,5,-0.0008688037123647518,33
8934059,5,-0.0008649379087728448,34
8N73409,4,-0.0008417861463385634,35
8934077,5,-0.0008327877512783743,36
8M72666,5,-0.0008249950842582621,37
8981962,2,-0.0008231467800214887,38
8N05640,14,-0.0008212730535888113,39
8N14968,7,-0.0008088704344118014,40
8943897,5,-0.0008049086172832176,41
8L48651,5,-0.0008040599495870993,42
8681069,9,-0.0007970585356815718,43
8P14847,14,-0.0007908952356956434,44
8816486,5,-0.0007897479299572296,45
8800102,10,-0.0007874219954828732,46
8L19729,4,-0.0007834249481675215,47
8981604,10,-0.0007755119077046402,48
8730486,5,-0.0007734445644018706,49
8P11538,15,-0.0007727949123363942,50
8M72580,11,-0.0007716279142186977,51
8N27902,1,-0.000768557729315944,52
8N05299,13,-0.0007514265053032432,53
8N42706,4,-0.0007463107103831135,54
8N28784,14,-0.0007428268254443537,55
8N72678,11,-0.0007414962165057659,56
8M31109,12,-0.0007400071335723624,57
8939180,5,-0.0007388935991912149,58
8N06311,5,-0.0007379931048490107,59
8N42988,14,-0.0007313520254683681,60
8P14992,14,-0.0007311884182854556,61
8L30396,2,-0.0007301567165995948,62
8N73460,11,-0.0007284154562512413,63
8747732,7,-0.0007283822851604782,64
8681396,7,-0.0007278796038008295,65
8N73954,12,-0.0007218370665214024,66
8800077,5,-0.0007188930758275092,67
8747735,7,-0.0007159525848692283,68
8N05709,5,-0.0007148118093027733,69
8N27119,7,-0.0007091318548191339,70
8N73533,5,-0.0007088048660079949,71
8800171,10,-0.0007062510958348867,72
8N06293,2,-0.0007054513844195753,73
8N73406,4,-0.0007005820880294777,74
