ringnr,island,score,rank
8887370,5,-0.0015750483762531076,0
8L89399,6,-0.0009316796567873098,1
8747224,5,-0.0008723692030798702,2
8981657,2,-0.0007139626941352617,3
8981214,12,-0.0006953811771381879,4
8L64587,12,-0.0006953606812203361,5
8887342,5,-0.0006916658239788376,6
8816949,4,-0.0006541972907143645,7
8N42716,4,-0.0006463220342993736,8
8681038,5,-0.0006372293210006319,9
8P14856,14,-0.0006249133930396056,10
8816954,4,-0.0006165510530991014,11
8N13927,5,-0.0005999752629577415,12
8668476,5,-0.0005932953317824285,13
8M72707,6,-0.0005683952358594979,14
8934059,5,-0.0005676071705238428,15
8P11750,7,-0.0005498502769114566,16
8P11894,14,-0.000539939064765349,17
8M71867,5,-0.0005388796071201796,18
8981031,4,-0.0005383798379625659,19
8M71865,5,-0.0005375184691729373,20
8981156,12,-0.0005295035498420475,21
8N14968,7,-0.0005214951943344204,22
8L48651,5,-0.0005116330494274735,23
8L89654,5,-0.0005092823012091685,24
8N27119,7,-0.0005009787382732611,25
8943897,5,-0.0004968007342540659,26
8M72580,11,-0.00048137822250282625,27
8934064,5,-0.0004784381529248094,28
8939184,1,-0.0004764274272019975,29
8M31789,11,-0.00046947284499765374,30
8N14902,6,-0.00046889994700904936,31
8N42729,5,-0.0004662191804527538,32
8800102,10,-0.00046592290527769364,33
8N73409,4,-0.0004642395142582245,34
8P11538,15,-0.0004617890917870682,35
8939180,5,-0.000461784191429615,36
8N05682,15,-0.00046015196130611,37
8N06853,11,-0.00045796406629960984,38
8P14847,14,-0.0004501901958064991,39
8N73678,13,-0.0004458380853975541,40
8681371,5,-0.00044520544906845316,41
8N73406,4,-0.00044383969725458883,42
8800066,4,-0.00043832835945067927,43
8934899,0,-0.0004377329905764782,44
8N06311,5,-0.0004375412936497014,45
8N05846,5,-0.00043309657121426426,46
8M72666,5,-0.00043298053242324386,47
8794352,1,-0.00043281462330924114,48
8N05534,5,-0.0004287875308364164,49
8N42715,4,-0.0004285276318114484,50
8747735,7,-0.0004223095966153778,51
8730486,5,-0.00042106607907044236,52
8816486,5,-0.00042042992390634026,53
8N42989,14,-0.0004195946930849459,54
8681028,5,-0.00041907563354470767,55
8934077,5,-0.0004162028635619208,56
8N73460,11,-0.0004130222005187534,57
8M71492,13,-0.00040901670945459045,58
8N73526,4,-0.0004057693968206877,59
8800171,10,-0.00040457888098899275,60
8N05709,5,-0.0004032567267131526,61
8943009,5,-0.0004020707929157652,62
8N42679,5,-0.00040010314478422515,63
8800077,5,-0.00039850953362474684,64
8981604,10,-0.0003939821376661712,65
8N72664,5,-0.0003932550080207875,66
8N42988,14,-0.0003928131663997192,67
8N27902,1,-0.00039179973828140646,68
8730417,4,-0.0003881061747961212,69
8N06367,0,-0.000385465824365383,70
8N87978,13,-0.00038488333666464314,71
8681396,7,-0.00038467783087980933,72
8N73954,12,-0.0003799464584517409,73
8L89371,5,-0.0003796291639446281,74
8934058,5,-0.0003793352680077078,75
8573608,7,-0.00037917017471045256,76
8N05726,5,-0.00037813188100699335,77
8N73533,5,-0.0003740135762200225,78
8N05640,14,-0.00037279530261002947,79
8L19729,4,-0.00037060886825202033,80
8981962,2,-0.00037055614666314796,81
8N06359,5,-0.00036965512299502734,82
8M31824,12,-0.0003688708893605508,83
8L19960,10,-0.0003639975366240833,84
8L19988,4,-0.0003632836687756935,85
8N87836,14,-0.0003627004612098972,86
8N14143,6,-0.00036260813794797286,87
8L19921,5,-0.0003574070487957215,88
8N87526,11,-0.0003552875332388794,89
8309175,4,-0.00035513089915184537,90
8N05299,13,-0.0003551122927092365,91
8943805,1,-0.00035216458331888134,92
8887315,6,-0.00035179609949409496,93
8P14333,14,-0.0003500244092720095,94
8M31304,4,-0.00034760958078550175,95
8M31908,12,-0.00034626856358954683,96
8732656,5,-0.0003446974660619162,97
8N42706,4,-0.00034404502366669476,98
8730454,5,-0.0003435242006162298,99
8M31109,12,-0.00034327527828281745,100
8M31634,4,-0.0003400420293928619,101
8N27412,5,-0.0003348745667608455,102
8816418,4,-0.000334616297550383,103
8800489,10,-0.0003342791515024146,104
8943880,5,-0.000333997726556845,105
8L30396,2,-0.00033282536332990276,106
8P14196,5,-0.0003310195188532816,107
8747636,4,-0.0003307695917555975,108
8981220,11,-0.000328825653923559,109
8747234,10,-0.00032631812791805714,110
8M31504,4,-0.0003258583219576394,111
8N06532,4,-0.00032465470212628134,112
8747732,7,-0.00032408210608991794,113
8M72996,10,-0.00032370476310461527,114
8816496,1,-0.0003232640774513129,115
8800427,5,-0.00032257299608318135,116
8981399,12,-0.00032208282300416613,117
8L89655,5,-0.0003193605698470492,118
8651998,5,-0.00031811865483177826,119
8168642,5,-0.00031779490382177755,120
8N28898,14,-0.00031661011144024087,121
8N05695,15,-0.0003158837826049421,122
8N87515,11,-0.0003158717418045853,123
8L30164,12,-0.0003149136719002854,124
8M72659,0,-0.00031418996513821185,125
8M71106,13,-0.00031209157987177605,126
8P26688,7,-0.0003119570410490269,127
8800163,7,-0.0003093657296631136,128
8N87608,15,-0.00030936190705688205,129
8M71489,13,-0.00030637081090389984,130
8934888,7,-0.0003057892477045243,131
8P14992,14,-0.0003051847097594873,132
8N05114,14,-0.00030494384373014327,133
8934883,3,-0.00030376883114513475,134
8939897,5,-0.0003037063288502395,135
8747529,6,-0.000303410060951137,136
8P14063,5,-0.0003033189113921253,137
8L48314,5,-0.0003020409039891092,138
8N72578,4,-0.0003012114939338062,139
8800663,12,-0.00030094122939772205,140
8M71344,12,-0.00029957533843116835,141
8M31164,2,-0.000297773858619621,142
8L89384,5,-0.0002976968080474762,143
8N06293,2,-0.0002976217365358025,144
8N14531,11,-0.0002966852371173445,145
8732286,8,-0.0002958151926577557,146
8681454,5,-0.00029522697332140524,147
8939095,10,-0.0002941030415968271,148
8N05223,12,-0.00029337782018501457,149
8N87960,13,-0.00029298880690475926,150
8N42858,5,-0.00029220423857623246,151
8939745,5,-0.0002916992107202532,152
8N14181,6,-0.00028974300676054554,153
8N73444,11,-0.00028817623569921125,154
8L48691,10,-0.00028779087188013364,155
8N73573,6,-0.00028671882591879694,156
8N28041,6,-0.00028654519337578677,157
8N73923,11,-0.00028586071312020067,158
8N73306,15,-0.00028578571073012426,159
8N06474,12,-0.00028488442785601364,160
8M72708,6,-0.0002841025598172564,161
8P26701,7,-0.0002836683088389691,162
8N14109,6,-0.00028366249989630887,163
8598790,3,-0.0002818992215907201,164
8747758,5,-0.000281548508155538,165
8M31445,5,-0.0002806692045851378,166
8943459,0,-0.0002805111071211286,167
8N27907,6,-0.00028016333271807525,168
8939034,5,-0.0002799907306325622,169
8N42273,5,-0.00027997167126159184,170
8934884,2,-0.0002782104493235238,171
8M71162,13,-0.0002776613637252012,172
8N72678,11,-0.0002773826508928323,173
8N06481,12,-0.0002745834153756732,174
8800352,5,-0.0002744376579357777,175
8857252,4,-0.0002744080065895105,176
8L64754,13,-0.00027435613628767896,177
8L89614,4,-0.0002741726973454206,178
8N42276,5,-0.0002732305911194999,179
8P11559,14,-0.00027183150996279437,180
8M72420,13,-0.0002703892532736063,181
8981270,5,-0.00026905806771537755,182
8N27194,14,-0.0002688525928533636,183
8N14443,4,-0.00026875385992752854,184
8N73234,12,-0.0002685361178009771,185
8P26746,7,-0.0002670338399184402,186
8981278,5,-0.0002670007488632109,187
8N05840,10,-0.0002665404308572761,188
8981050,12,-0.000265930493696942,189
8M31297,6,-0.0002656404049048433,190
8N73220,12,-0.0002639005006130901,191
