ringnr,island,score,rank
8M72909,5,-0.003282075391325634,0
8N28695,5,-0.002406218205578625,1
8747636,4,-0.002403382377451635,2
8N14959,5,-0.0023769169674778823,3
8934064,5,-0.00211924491031823,4
8681409,5,-0.0019879298015439417,5
8N42952,4,-0.0019205029093427584,6
8309251,5,-0.0018476762124919333,7
8800375,4,-0.0018386650262982585,8
8981026,5,-0.001642742001422448,9
8P14622,2,-0.001640490343561396,10
8N14591,11,-0.0015523572437814437,11
8N42642,7,-0.0015474876563530415,12
8N73636,13,-0.0015194595325738192,13
8L64795,13,-0.001517051707196515,14
8N72348,6,-0.0015061917511047795,15
8M71811,0,-0.0014330664635053836,16
8730451,1,-0.0014290384651758359,17
8N14017,7,-0.0014066668145460426,18
8794305,4,-0.001366211407002993,19
8N14981,6,-0.0013322612448973814,20
8943470,2,-0.001329446182353422,21
8747741,6,-0.0013103543315082788,22
8816921,6,-0.0012855660788773093,23
8L19995,0,-0.0012626102743524825,24
8M31713,5,-0.00124806688472745,25
8N05220,12,-0.0012375877377053257,26
8N14220,5,-0.0012300862634830878,27
8730584,5,-0.0011914677961613052,28
8L64142,8,-0.0011852371535496786,29
8N28832,5,-0.0011795544742199127,30
8N05127,14,-0.0011336131865391508,31
8939377,7,-0.0011271172643319005,32
8N87574,11,-0.0011251003634242807,33
8N42289,5,-0.0011188392345502507,34
8857401,4,-0.0011025347448594403,35
8816929,4,-0.001093467075861554,36
8M72406,13,-0.0010763110221887473,37
8N14587,11,-0.0010411867915536277,38
8887462,1,-0.0010385939458501525,39
8N14937,4,-0.0010269725823945919,40
8M31356,5,-0.0010265114979119971,41
8939150,4,-0.001017937760479981,42
8681009,0,-0.0010122733774551307,43
8M72916,6,-0.0009910349108395167,44
8N28432,2,-0.0009803148059290834,45
8L89487,11,-0.0009716133281472139,46
8N27835,6,-0.0009693231640994782,47
8M31435,4,-0.0009468189928156789,48
8M31605,4,-0.0009455550298298476,49
8M31869,5,-0.0009442361042601988,50
8N42771,10,-0.0009294902065448696,51
8P11051,9,-0.0009261021914426237,52
8N73626,11,-0.0009182862359011779,53
8L48592,5,-0.0009117994486587122,54
8N73093,5,-0.0009028432009472454,55
8M71158,13,-0.0008997121312859235,56
8N05686,15,-0.0008989405978354625,57
8P14278,4,-0.0008978588375612162,58
8M71823,5,-0.0008954316890594782,59
8N28250,7,-0.000893536376679549,60
8L48479,4,-0.000883845050339005,61
8651799,2,-0.0008780500829743687,62
8N42520,5,-0.0008744799924897961,63
8934374,5,-0.0008713595816516317,64
8981857,5,-0.0008659966424602317,65
8732678,4,-0.0008594903246148533,66
8M31285,10,-0.0008552957369829528,67
8730497,4,-0.0008481029071845114,68
8L30591,5,-0.0008465779974358156,69
8N27307,5,-0.000844808469992131,70
8N14590,11,-0.0008439894991170149,71
8N73951,12,-0.0008417038770858198,72
8P11833,15,-0.0008392499131559816,73
8N87547,11,-0.0008322462654177798,74
8N87962,13,-0.0008279456014861353,75
