ringnr,island,score,rank
8L48609,6,-0.0031680746469646692,0
8M72909,5,-0.00309463037410751,1
8934064,5,-0.0028866392967756838,2
8747636,4,-0.002553551603341475,3
8681409,5,-0.0021556760038947687,4
8747741,6,-0.002130169203155674,5
8981026,5,-0.0020539795950753614,6
8N42952,4,-0.0019133905443595722,7
8N14959,5,-0.0018944889307022095,8
8800375,4,-0.0018377489468548447,9
8309251,5,-0.0017375257011735812,10
8N28695,5,-0.0016649696917738765,11
8943470,2,-0.0015089845546754077,12
8730451,1,-0.0014958239621591929,13
8P14278,4,-0.0014731116825714707,14
8309285,5,-0.0014118788894847967,15
8N42289,5,-0.0013453074125209241,16
8794305,4,-0.0013419699025689624,17
8N14981,6,-0.001336542707576882,18
8P14622,2,-0.0013243010907899588,19
8M71811,0,-0.0013194108178140596,20
8N42771,10,-0.0013109184001223184,21
8N14591,11,-0.0013092300214339048,22
8N14017,7,-0.0012952834804309532,23
8N14220,5,-0.0012915443185192998,24
8N73636,13,-0.0012653581579797901,25
8L19995,0,-0.0012642720903386362,26
8M31435,4,-0.0012454562020138837,27
8L64795,13,-0.0012229224303155206,28
8939150,4,-0.0012177477692603134,29
8N72348,6,-0.001188561691378709,30
8P11530,15,-0.0011767284668167122,31
8816921,6,-0.0011495897269924171,32
8N87574,11,-0.0011322149803163484,33
8N42642,7,-0.001130471868236782,34
8M31356,5,-0.0011191459416295402,35
8857401,4,-0.0011042800397262909,36
8934893,5,-0.0011033399387088139,37
8N05203,12,-0.001098567692679353,38
8N14937,4,-0.0010823046322911978,39
8N14980,6,-0.0010796942078741267,40
8N73093,5,-0.0010755101830000058,41
8730497,4,-0.0010263785516144708,42
8N27835,6,-0.0010228584342257818,43
8N73604,14,-0.0010059956766781397,44
8L26595,6,-0.0010007605378632434,45
8934374,5,-0.0010004938339989167,46
8N28432,2,-0.0009964125201804563,47
8M31713,5,-0.0009766283837961964,48
8730584,5,-0.0009763536072568968,49
8L64142,8,-0.0009667327249189839,50
8N05127,14,-0.0009615939707146026,51
8800104,10,-0.0009449229764868505,52
8N28832,5,-0.0009397100220667198,53
8P11947,5,-0.0009396846580784768,54
8887462,1,-0.0009376502894156147,55
8816929,4,-0.0009262213898182381,56
8M72406,13,-0.000924363197555067,57
8M71823,5,-0.0009177059982903302,58
8L30468,12,-0.0009090567618841305,59
8651952,5,-0.0009015512187033892,60
8M71321,5,-0.0008989410780486651,61
8939376,7,-0.000897178480954608,62
8N87057,5,-0.0008949659822974354,63
8N05167,12,-0.0008939612016547471,64
