target_island,method,removal_fraction,cal_fraction,corr_eval,mse_adj,n_train_remaining,seed,epochs_trained
9,tracin,0.0,0.2,0.08961088210344315,1.159138798713684,5531,27,25
9,tracin,0.1,0.2,0.06789391487836838,1.0476895570755005,4978,27,18
9,tracin,0.2,0.2,0.04622138664126396,1.0963717699050903,4425,27,23
9,tracin,0.3,0.2,0.07018088549375534,1.1115738153457642,3872,27,28
9,tracin,0.4,0.2,0.09439586102962494,1.1054171323776245,3319,27,11
9,tracin,0.5,0.2,0.14013215899467468,1.0899287462234497,2766,27,14
9,tracin,0.0,0.2,0.1224142536520958,1.1898696422576904,5531,28,28
9,tracin,0.1,0.2,0.05797009915113449,1.065292239189148,4978,28,16
9,tracin,0.2,0.2,0.11749245971441269,1.0808238983154297,4425,28,12
9,tracin,0.3,0.2,0.09722216427326202,1.1442019939422607,3872,28,15
9,tracin,0.4,0.2,0.14090105891227722,1.1656343936920166,3319,28,14
9,tracin,0.5,0.2,0.02756483480334282,1.3480144739151,2766,28,11
9,tracin,0.0,0.2,0.1700679212808609,1.0243068933486938,5531,29,19
9,tracin,0.1,0.2,0.13514961302280426,1.0414029359817505,4978,29,17
9,tracin,0.2,0.2,0.046255942434072495,1.1041895151138306,4425,29,27
9,tracin,0.3,0.2,0.1266678124666214,1.1061434745788574,3872,29,28
9,tracin,0.4,0.2,0.13320615887641907,1.1108882427215576,3319,29,20
9,tracin,0.5,0.2,0.18119271099567413,1.1902116537094116,2766,29,17
9,tracin,0.0,0.2,0.21234896779060364,1.0089030265808105,5531,30,16
9,tracin,0.1,0.2,0.022045757621526718,1.0607616901397705,4978,30,15
9,tracin,0.2,0.2,0.09673598408699036,1.0741609334945679,4425,30,20
9,tracin,0.3,0.2,0.1043897494673729,1.06422758102417,3872,30,21
9,tracin,0.4,0.2,0.1418052762746811,1.142492651939392,3319,30,20
9,tracin,0.5,0.2,0.05193176120519638,1.2951979637145996,2766,30,11
9,tracin,0.0,0.2,-0.16118760406970978,1.0561479330062866,5531,31,11
9,tracin,0.1,0.2,0.16712534427642822,1.0636968612670898,4978,31,16
9,tracin,0.2,0.2,0.11437474936246872,1.0670665502548218,4425,31,15
9,tracin,0.3,0.2,0.055817656219005585,1.1991257667541504,3872,31,34
9,tracin,0.4,0.2,0.19579006731510162,1.0547627210617065,3319,31,35
9,tracin,0.5,0.2,0.16005361080169678,1.1957778930664062,2766,31,29
9,tracin,0.0,0.2,0.061371926218271255,1.0656235218048096,5531,32,16
9,tracin,0.1,0.2,0.05031663924455643,1.0634132623672485,4978,32,16
9,tracin,0.2,0.2,0.07883566617965698,1.087748408317566,4425,32,20
9,tracin,0.3,0.2,0.021061712875962257,1.1626290082931519,3872,32,34
9,tracin,0.4,0.2,0.08777705579996109,1.2533668279647827,3319,32,16
9,tracin,0.5,0.2,-0.06297002732753754,1.236984372138977,2766,32,12
9,tracin,0.0,0.2,0.1499597579240799,1.020759105682373,5531,33,16
9,tracin,0.1,0.2,0.13207782804965973,1.060595989227295,4978,33,16
9,tracin,0.2,0.2,0.11333757638931274,1.0943509340286255,4425,33,19
9,tracin,0.3,0.2,0.08218643814325333,1.096660852432251,3872,33,24
