ringnr,island,score,rank
8747636,4,-0.007541197905084118,0
8747741,6,-0.00646750158375653,1
8L48609,6,-0.006289950033533387,2
8N42952,4,-0.005320338226738386,3
8730451,1,-0.005165191134437919,4
8M71811,0,-0.005108752739033662,5
8N42771,10,-0.004593329173076199,6
8800375,4,-0.004281317193090217,7
8P14278,4,-0.0041375366927240975,8
8816921,6,-0.0040964653744595125,9
8N14981,6,-0.003881967430061195,10
8794305,4,-0.0038217099208850414,11
8L19505,3,-0.0037831492300028913,12
8N14591,11,-0.0036251100100344047,13
8939150,4,-0.003566690531442873,14
8816929,4,-0.0035579681280069053,15
8N05203,12,-0.0034971754994330695,16
8N72348,6,-0.0034380040742689744,17
8L26595,6,-0.0033301995681540575,18
8943470,2,-0.0032930686757026706,19
8N87574,11,-0.0032777523847471457,20
8L19995,0,-0.0032553396522416733,21
8N73636,13,-0.003223784857254941,22
8887462,1,-0.0032112602202687413,23
8N42642,7,-0.003203888441930758,24
8573989,3,-0.0031712635391158983,25
8L64142,8,-0.003103831350017572,26
8M31435,4,-0.003072620642342372,27
8N27835,6,-0.0028635166454478167,28
8P14622,2,-0.0028492457859101705,29
8N05220,12,-0.002762596031971043,30
8681009,0,-0.00274862049263902,31
8L64795,13,-0.00268939040688565,32
8N14017,7,-0.0026391699502710253,33
8N14980,6,-0.0025794541797949933,34
8M72406,13,-0.0025570597135811113,35
8N73681,13,-0.0025007427320815623,36
8939379,7,-0.002475644177138747,37
8N05127,14,-0.0024718137792660855,38
8N14588,11,-0.0024499655246472685,39
8L30468,12,-0.002421489312837366,40
8N73604,14,-0.002365882919548312,41
8730497,4,-0.002357715984544484,42
8P11530,15,-0.002341624018299626,43
8L48479,4,-0.00234084841395088,44
8P11833,15,-0.002322857006220147,45
8N73949,12,-0.0023157776176958578,46
8N73951,12,-0.0023123946120904293,47
8L52223,8,-0.0022951694854782545,48
8M71158,13,-0.0022923361539142206,49
8N05686,15,-0.0022088279547460843,50
8L89399,6,-0.0021998425072524697,51
8939376,7,-0.0021822080307174474,52
8L89326,10,-0.002175512383473688,53
8N73623,13,-0.002168683844502084,54
8N72672,11,-0.002164021637327096,55
8N73624,13,-0.0021499528411368374,56
8747875,1,-0.002137254814442713,57
8651799,2,-0.0021315993399184663,58
8N28432,2,-0.002118717584380647,59
8N14599,11,-0.002105470584865543,60
8800027,4,-0.0020780302584171295,61
8N05263,13,-0.0020747886701428797,62
8N87547,11,-0.002072318571663345,63
8M71231,6,-0.0020582284887495916,64
8N05167,12,-0.0020366568801364338,65
8N14937,4,-0.0020090789943196796,66
8N73626,11,-0.002008275750995381,67
8M31605,4,-0.002001130549615482,68
8L57927,3,-0.0020000424337922595,69
8732678,4,-0.0019940991976170608,70
8L89487,11,-0.0019892640423222474,71
8857401,4,-0.0019689165528689045,72
8P26527,9,-0.0019448757484497037,73
8904640,7,-0.0019359417201485485,74
8N14587,11,-0.0019259697601228254,75
8943014,10,-0.0019249847819082788,76
8M71502,4,-0.0018677187654247973,77
8N06889,11,-0.001865902744611958,78
8800059,4,-0.0018643795701791532,79
8N87962,13,-0.001856729511928279,80
8N73950,12,-0.0018566515063866973,81
8N14758,2,-0.001813577042412362,82
8N28005,2,-0.0017992907487496268,83
8N73233,12,-0.0017957568597921636,84
8681017,4,-0.0017943594029929955,85
8L19656,3,-0.0017803227310650982,86
8747757,7,-0.0017700257594697177,87
8N05170,12,-0.0017566636706760619,88
8L19610,9,-0.0017446017745896825,89
