ringnr,island,score,rank
8M72909,5,-0.002377441582211759,0
8L48609,6,-0.00179300286436046,1
8934064,5,-0.001790136557247024,2
8N28695,5,-0.001472191735956585,3
8747636,4,-0.0014553166110999882,4
8800375,4,-0.001345190205029212,5
8747741,6,-0.0013117090275045484,6
8N14220,5,-0.001217401193571277,7
8N14981,6,-0.001160325547971297,8
8N42289,5,-0.001106364532461157,9
8943470,2,-0.0010582686481939163,10
8N42952,4,-0.001042656509525841,11
8N72348,6,-0.0010361780223320238,12
8N14591,11,-0.0010138864981854567,13
8M31356,5,-0.0009956599615179584,14
8P14622,2,-0.0009659126080805436,15
8N27307,5,-0.0009416286502528237,16
8N42642,7,-0.0009330932807642967,17
8N14959,5,-0.0009034208032971947,18
8N05220,12,-0.0008690194308655919,19
8L64795,13,-0.0008570194440835621,20
8N42771,10,-0.0008507024631398963,21
8816921,6,-0.000829861150123179,22
8309251,5,-0.0008132770453812554,23
8N87574,11,-0.0008050541073316708,24
8N14937,4,-0.0007971050981723238,25
8N73093,5,-0.0007967428082338301,26
8M31713,5,-0.0007935652938613202,27
8N73636,13,-0.0007914947709650733,28
8N28832,5,-0.0007721928395767463,29
8N14017,7,-0.0007644828983757179,30
8981026,5,-0.0007625831349287182,31
8M31605,4,-0.000757755300583085,32
8N28432,2,-0.0007414019855787046,33
8L19995,0,-0.0007264767828019103,34
8816929,4,-0.0007225127537822118,35
8681009,0,-0.0007141894893720746,36
8L48592,5,-0.0006985564286878798,37
8730584,5,-0.0006891270004416583,38
8N72672,11,-0.0006883685018692631,39
8L52223,8,-0.0006841766389698023,40
8939377,7,-0.0006753932011633879,41
8N05686,15,-0.0006689320416626288,42
8730451,1,-0.000665798856289257,43
8939762,5,-0.0006460205922849127,44
8M31435,4,-0.0006369312923197867,45
8N14980,6,-0.0006342788983602077,46
8794305,4,-0.0006323315792542417,47
8857401,4,-0.0006202561335157952,48
8732678,4,-0.0006177356990519911,49
8939150,4,-0.0006174943955556955,50
8904640,7,-0.0006155335177027155,51
8934893,5,-0.0006071546849852894,52
8651952,5,-0.0006030063268553931,53
8981857,5,-0.0005940338742220774,54
8N73233,12,-0.0005921058127569268,55
8N42520,5,-0.0005903061592107406,56
8L48479,4,-0.0005887581564820721,57
8939360,5,-0.0005874888865946559,58
8800104,10,-0.0005854862556589069,59
8887462,1,-0.0005836167192683206,60
8N14582,11,-0.0005702820353690186,61
8M71823,5,-0.0005630939263028267,62
8N14668,13,-0.0005609959353023442,63
8L64142,8,-0.0005602686414931668,64
8M31869,5,-0.0005573218168137828,65
8934374,5,-0.0005567759444602416,66
8N27835,6,-0.0005566509153140942,67
8L30355,7,-0.0005559285291383276,68
8N14590,11,-0.0005547009977817652,69
8939376,7,-0.0005528474448510678,70
8P11947,5,-0.0005441540624815389,71
8N73604,14,-0.0005431324079836486,72
8L30591,5,-0.000536732783075422,73
8N73623,13,-0.000535505769221345,74
8L89514,5,-0.0005325037855072878,75
8681017,4,-0.0005260611278572469,76
8M71158,13,-0.0005226388602750376,77
8L89739,10,-0.000522493066455354,78
8L89487,11,-0.0005199870756769087,79
8L64283,5,-0.0005188433187868213,80
8N14002,6,-0.0005159657393960515,81
8N05199,13,-0.0005074938299003406,82
8L89326,10,-0.0005070410006737802,83
8M71811,0,-0.0005046858641435392,84
8681200,4,-0.0005043341952841729,85
8N14187,5,-0.0005038275512561086,86
8N28250,7,-0.0004933285381412134,87
8P11530,15,-0.000491621427499922,88
8M72916,6,-0.0004914620685667614,89
8939375,7,-0.0004913117518299259,90
8L19862,6,-0.0004910741918138228,91
8857276,10,-0.000486488854903655,92
8939379,7,-0.0004863375306740636,93
8N05253,13,-0.0004855991346630617,94
8M72406,13,-0.00048508325016882736,95
8P11051,9,-0.00047663810255471617,96
8800091,6,-0.0004757856440846808,97
8573603,5,-0.0004754527053592028,98
8M31285,10,-0.0004742035048366233,99
8N28694,5,-0.0004718408863482182,100
8N14587,11,-0.00047161045904431376,101
8800497,4,-0.000470418176973908,102
8N73951,12,-0.00047036244222908863,103
8L89335,6,-0.0004676922853832366,104
8N87547,11,-0.0004676237131207017,105
8N14588,11,-0.0004640982806449756,106
